surface_dist,mean_patchiness,mean_phi,num_points
2,0.907479,12.6149,166
3,0.9344562,13.3734,326
4,0.9365888,15.77071,502
5,0.9043721,16.38197,626
6,0.8984933,16.1014,682
7,0.8778474,17.03753,750
8,0.8128892,16.78377,894
9,0.7301426,14.54878,1122
10,0.6528404,13.63985,1445
11,0.5848428,13.02987,1902
12,0.5490186,11.63128,2474
13,0.5191761,9.788671,3131
14,0.4975477,7.789682,3907
15,0.4758123,6.425577,4797
16,0.4650155,4.940835,5901
17,0.4629322,4.317321,7249
18,0.4857802,4.201429,8861
19,0.5044643,4.221699,10781
20,0.516552,4.316824,12906
21,0.5311952,4.498622,15305
22,0.5324214,4.70138,17959
23,0.5304921,5.036963,20778
24,0.5272379,5.398617,23801
25,0.5246285,5.240536,26919
26,0.5202015,5.047603,30325
27,0.5132146,4.937723,33936
28,0.5047733,4.913308,38014
29,0.4973361,4.904988,42345
30,0.495499,4.918666,47025
31,0.4934048,4.741983,52071
32,0.4876153,4.738198,57172
33,0.4819865,4.764938,62089
34,0.4770547,4.780151,66943
35,0.4714547,4.80542,71938
36,0.4685272,4.816827,77003
37,0.4674751,4.870776,82141
38,0.4652975,4.89974,87451
39,0.4613418,4.868547,92723
40,0.4575002,4.759451,98283
41,0.4558347,4.687462,103713
42,0.4532236,4.595985,108892
43,0.4493266,4.403842,114148
44,0.4455912,4.218649,119289
45,0.4419366,4.101426,124439
46,0.440006,3.991904,129478
47,0.4385285,3.864643,134177
48,0.437571,3.757881,138687
49,0.436421,3.616249,143087
50,0.4358379,3.503676,147279
51,0.4347157,3.430431,151397
52,0.4327234,3.361028,155580
53,0.4305072,3.308404,159878
54,0.4285091,3.223528,164162
55,0.426603,3.088293,168523
56,0.4242758,2.992812,172887
57,0.4219038,2.936468,177167
58,0.4204856,2.904696,181308
59,0.4188427,2.864974,185337
60,0.4180914,2.833262,188930
61,0.4185156,2.815807,192237
62,0.4194719,2.795125,195344
63,0.4201435,2.763099,198122
64,0.4205068,2.738216,200598
65,0.4204912,2.71004,202862
66,0.4202881,2.693111,204882
67,0.4204609,2.652029,206683
68,0.4203991,2.621801,208111
69,0.4203211,2.619091,208959
70,0.4204167,2.628179,209537
71,0.4203146,2.644038,210015
72,0.4201557,2.654561,210451
73,0.4199646,2.651776,210783
74,0.4198959,2.648071,210916
75,0.4198835,2.647403,210941
