radius,mean_patchiness,mean_phi,num_points
2,0.009035615,0.1978059,159
3,0.1326824,-2.45705,458
4,0.1716541,-2.997107,835
5,0.2145065,0.4283021,1302
6,0.2891673,1.978389,2036
7,0.312832,2.248011,3021
8,0.3154292,1.007537,4126
9,0.3179424,-0.4510406,5411
10,0.3167204,-1.420076,6861
11,0.3255142,-2.067151,8760
12,0.3444251,-2.370679,10811
13,0.3528257,-2.288938,13457
14,0.3613345,-1.959978,16167
15,0.3704421,-1.578812,18937
16,0.3820066,-1.484596,22490
17,0.3944407,-1.035939,25776
18,0.3951317,-0.4130499,28948
19,0.3913532,-0.2165251,32705
20,0.3902821,-0.2067701,36922
21,0.3858661,0.2389228,41702
22,0.3801226,0.5247714,47092
23,0.3817398,0.5925469,51899
24,0.380755,0.5292522,56671
25,0.3784364,0.3220302,61519
26,0.3783985,0.03872927,66344
27,0.381292,-0.2294562,71462
28,0.3823332,-0.2476975,75861
29,0.384749,-0.06988714,79305
30,0.3838688,-0.001335614,82033
31,0.3852605,0.07626014,84728
32,0.3886936,0.15415,87253
33,0.3907581,0.2432371,89495
34,0.390359,0.3847753,91121
35,0.3907632,0.44525,92380
36,0.3904009,0.4360599,93372
37,0.390157,0.4260625,93509
