radius,mean_patchiness,mean_phi,num_points
4,0.1173709,-1.682909,51
5,0.1615369,0.05028941,538
6,0.2735328,-1.344804,1795
7,0.310148,1.282455,3438
8,0.3088612,1.044508,5381
9,0.3107742,0.1192175,6863
10,0.3147565,-0.08947434,8383
11,0.3257641,0.6474181,9813
12,0.3624876,1.287481,11288
13,0.3983702,1.892773,13390
14,0.42847,2.552495,16329
15,0.4505834,3.141901,19430
16,0.4559631,3.034099,22352
17,0.4558818,3.119971,25282
18,0.4556685,3.213666,28910
19,0.4555031,3.39972,32586
20,0.4572185,3.55498,36477
21,0.4558566,3.923349,40750
22,0.4548911,4.103709,44635
23,0.4545334,4.014107,48268
24,0.4485486,3.650641,52850
25,0.4447224,3.335364,58070
26,0.4426169,3.204506,62767
27,0.4419082,3.134408,67113
28,0.4428883,3.275754,70729
29,0.4403102,3.298917,74309
30,0.4371611,3.14518,77583
31,0.4354353,2.952775,81939
32,0.4341122,2.67221,86006
33,0.4342361,2.35069,90360
34,0.4339316,2.278207,94277
35,0.4307326,2.175553,97988
36,0.4306582,2.159232,101557
37,0.4317073,2.136663,104540
38,0.4333964,2.128531,106838
39,0.4340078,2.105782,108680
40,0.4358758,2.258585,110016
41,0.4381625,2.484077,111327
42,0.4394287,2.644487,112435
43,0.4393029,2.68482,113156
44,0.4391124,2.736014,113697
45,0.4396191,2.789853,113940
46,0.440292,2.861441,114126
