radius,mean_patchiness,mean_phi,num_points
2,0.276087,5.915056,83
3,0.3437796,6.256732,344
4,0.3964356,3.042572,692
5,0.4123084,1.908875,1064
6,0.4216677,1.594881,1580
7,0.4098836,1.130248,2366
8,0.3737338,1.304566,3114
9,0.3502088,2.428931,3862
10,0.3480113,3.784345,4553
11,0.3493396,5.244282,5264
12,0.3537007,5.910939,5926
13,0.3490922,5.846974,6594
14,0.3455,5.595063,7314
15,0.3481658,5.23236,8059
16,0.3606496,4.565377,9155
17,0.3551992,3.873461,10395
18,0.3519954,3.33722,11621
19,0.3537739,2.984342,12698
20,0.3662094,2.861852,13764
21,0.3786273,2.98299,14799
22,0.3854869,3.112717,15819
23,0.3941397,3.453345,16883
24,0.3972946,3.596345,17949
25,0.3961564,3.635149,18979
26,0.3981839,3.57606,19843
27,0.4022298,3.577545,20658
28,0.4060538,3.515661,21396
29,0.4089515,3.497743,22131
30,0.411063,3.617314,22934
31,0.4113594,3.590499,23819
32,0.4135607,3.712878,24727
33,0.4141401,3.869498,25601
34,0.4149382,4.122061,26657
35,0.4143832,4.288576,27894
36,0.4113466,4.064468,29460
37,0.4112675,3.984425,30780
38,0.4111688,3.845238,32152
39,0.4079702,3.791584,33912
40,0.4089291,3.796283,36504
41,0.4125431,3.944283,39166
42,0.4152946,4.019135,41317
43,0.4149238,3.994807,43213
44,0.4138662,4.028999,45331
45,0.4087251,3.92415,47258
46,0.4031868,3.89093,49060
47,0.3995115,3.787744,50954
48,0.3967618,3.679868,53059
49,0.3936004,3.686288,55170
50,0.3927971,3.619607,57203
51,0.3926164,3.650813,59369
52,0.3925607,3.683654,61658
53,0.3942847,3.725419,63766
54,0.3967285,3.686824,66042
55,0.3973224,3.577955,68384
56,0.3951585,3.457955,70751
57,0.3950345,3.330916,73435
58,0.3964293,3.228476,76141
59,0.3977526,3.176777,78685
60,0.3989309,3.075451,81146
61,0.3998591,2.974171,83741
62,0.4013479,2.836756,86470
63,0.4054033,2.68416,89506
64,0.4094853,2.539804,92345
65,0.4127532,2.45676,94890
66,0.414801,2.428037,97598
67,0.4150766,2.466838,100374
68,0.413522,2.435867,103321
69,0.4116187,2.397914,106248
70,0.4107162,2.369419,109206
71,0.4103248,2.3465,112474
72,0.409084,2.263462,115655
73,0.4060744,2.182425,119851
74,0.405824,2.199219,123917
75,0.4068533,2.194841,127564
76,0.4067436,2.126642,130726
77,0.406133,2.124746,133877
78,0.4057223,2.115197,136710
79,0.4057403,1.975776,139478
80,0.4062405,1.859452,141806
81,0.4068044,1.788085,143404
82,0.4071896,1.759957,144896
83,0.4072663,1.759998,146242
84,0.4072884,1.757017,147533
85,0.4076802,1.771731,149186
86,0.4075107,1.771423,150514
87,0.4070127,1.760398,151148
88,0.4071212,1.761522,151404
89,0.407387,1.749034,151482
90,0.4075408,1.739571,151528
