radius,mean_patchiness,mean_phi,num_points
2,0.8185297,-12.81763,111
3,0.7234204,-16.88193,745
4,0.7432191,-14.83695,1371
5,0.6974503,-13.72474,1781
6,0.6144059,-11.6674,2187
7,0.548924,-8.599484,2749
8,0.5337381,-3.074836,3650
9,0.5304245,0.520723,4644
10,0.5354291,2.352945,5960
11,0.510746,2.05079,7516
12,0.4906087,2.567689,9186
13,0.4599035,2.710004,11024
14,0.439932,2.932374,12963
15,0.4177044,2.634348,15286
16,0.4050242,2.661378,18075
17,0.3998815,3.020691,20769
18,0.409688,3.393908,23174
19,0.4170885,3.347077,25154
20,0.4173199,3.139488,27375
21,0.4093455,2.671211,29786
22,0.3983582,2.430839,32418
23,0.3871798,2.159339,35020
24,0.3793362,1.914017,37718
25,0.3768742,1.791952,40705
26,0.371959,1.6041,44042
27,0.3748459,1.311926,48104
28,0.3828677,0.9726287,52538
29,0.3893709,0.5296618,56539
30,0.3937591,0.1907995,60212
31,0.4000006,-0.09154531,64180
32,0.4038519,-0.2699212,68330
33,0.4049662,-0.3091315,71981
34,0.4044442,-0.2173191,75560
35,0.4036113,-0.04349139,79397
36,0.4004375,0.005236691,83035
37,0.3998784,0.04413429,86813
38,0.404062,0.007522239,91452
39,0.4082785,0.06334846,96400
40,0.4098376,0.2682941,102054
41,0.4069051,0.3071635,107938
42,0.4029006,0.3900838,114318
43,0.3993414,0.3809044,120814
44,0.3954783,0.31075,127468
45,0.3953175,0.4023656,134552
46,0.39585,0.4447641,141243
47,0.3956078,0.4033362,145833
48,0.3965268,0.3848532,149790
49,0.3961561,0.4042386,153234
50,0.3959683,0.4465923,155994
51,0.3955854,0.4536327,158052
52,0.3950341,0.4769171,159557
53,0.3950078,0.4978371,160567
54,0.395335,0.5269621,161187
55,0.3954706,0.5404423,161227
