radius,mean_patchiness,mean_phi,num_points
2,0.3840907,3.007215,68
3,0.4949308,2.712707,348
4,0.5094633,3.07557,737
5,0.5473019,4.736506,1248
6,0.5496013,6.715741,1964
7,0.5256033,9.049744,2808
8,0.5154217,9.523068,3968
9,0.4799453,8.425034,5609
10,0.4542131,6.116908,7315
11,0.434411,4.535925,8921
12,0.4206009,3.25508,10706
13,0.4204261,2.104279,12724
14,0.4286829,1.625584,14575
15,0.4303448,1.656227,16507
16,0.4299369,1.469303,18459
17,0.4139299,1.41875,21080
18,0.3960347,1.608339,23918
19,0.380124,1.537389,26700
20,0.3809091,1.480994,29770
21,0.3752694,1.289453,32835
22,0.3740823,1.314855,36095
23,0.3744858,1.203322,39469
24,0.3719071,1.257299,42601
25,0.3679254,1.305215,46072
26,0.3648057,1.154746,49747
27,0.3621033,1.10778,53904
28,0.3587802,1.056485,58052
29,0.3568941,1.18799,62707
30,0.35389,1.200164,66637
31,0.3529683,1.250514,69575
32,0.3550968,1.390322,73506
33,0.3588064,1.329977,78322
34,0.3566833,1.299014,82177
35,0.3531933,1.333959,86281
36,0.3482263,1.350803,91023
37,0.3447024,1.418359,95868
38,0.342401,1.517457,100051
39,0.3424828,1.608693,103280
40,0.3429726,1.550144,105765
41,0.3433791,1.508198,108459
42,0.3425061,1.484181,111249
43,0.3418364,1.494517,114059
44,0.3421185,1.4431,116547
45,0.3424758,1.381436,118121
46,0.3431843,1.371986,119029
47,0.3436055,1.379978,119520
48,0.3437031,1.382504,119702
