radius,mean_patchiness,mean_phi,num_points
2,0.4202835,5.77794,63
3,0.3559498,-0.340032,349
4,0.2749853,-3.097238,841
5,0.2641761,-3.324694,1425
6,0.2715188,-2.426875,1953
7,0.2729623,-1.477785,2495
8,0.3264461,-0.01852348,3460
9,0.4010798,1.413516,4662
10,0.4193695,2.492859,5896
11,0.4134396,4.012083,7006
12,0.4167922,4.457578,8202
13,0.4080682,3.675493,9430
14,0.413382,2.779165,10649
15,0.4211452,1.828601,12154
16,0.4274129,1.162568,14284
17,0.4290284,0.8803837,16276
18,0.4292866,0.4717427,18590
19,0.4243708,0.2503452,21321
20,0.4195101,0.2213864,24093
21,0.418357,0.5273551,26483
22,0.4207332,1.151674,29424
23,0.4207193,1.565785,32813
24,0.4263338,1.543241,36344
25,0.4315502,1.634237,40380
26,0.4365342,1.466792,44329
27,0.4433765,1.490212,48575
28,0.4435272,1.631682,53005
29,0.4408666,1.65778,58150
30,0.4401972,1.689128,63187
31,0.436419,1.70671,67780
32,0.4341065,1.813738,72168
33,0.4378344,1.940996,76944
34,0.4437159,2.16382,82063
35,0.4509379,2.461954,86732
36,0.4572736,2.753503,91460
37,0.4585655,2.825593,96032
38,0.4586346,2.841721,100574
39,0.4595066,2.881851,105479
40,0.4609665,2.973015,110747
41,0.4617221,3.072032,115809
42,0.4616382,3.161711,119538
43,0.4602213,3.183978,122410
44,0.4594506,3.199437,124940
45,0.4602806,3.233057,127392
46,0.4604557,3.186937,129566
47,0.4605124,3.126657,132050
48,0.4614442,3.035214,134546
49,0.462691,2.912093,137083
50,0.4626888,2.758175,139848
51,0.4612271,2.616479,142363
52,0.4597732,2.490039,144766
53,0.4589829,2.388948,147154
54,0.4576518,2.327518,149395
55,0.4566921,2.304756,152073
56,0.4570537,2.291722,154213
57,0.4580083,2.281642,156128
58,0.4590805,2.254278,157487
59,0.4600407,2.241415,158990
60,0.4609335,2.268719,159804
61,0.461569,2.280406,160008
62,0.4615949,2.282057,160017
