surface_dist,mean_patchiness,mean_phi,num_points
2,0.3658102,24.03227,173
3,0.4825005,14.99893,417
4,0.5091604,7.165455,726
5,0.4704145,3.911806,1151
6,0.4127521,2.628474,1691
7,0.3811442,1.634593,2419
8,0.3651489,1.428322,3320
9,0.3609555,0.7762025,4370
10,0.3778154,1.364186,5697
11,0.3931114,2.802498,7139
12,0.3901115,3.317201,8630
13,0.3830829,4.001388,10153
14,0.3786581,3.9636,11860
15,0.3878167,3.46386,13794
16,0.3990923,3.275887,15919
17,0.417103,3.542089,18367
18,0.4320016,3.716743,21117
19,0.4421991,3.625767,23898
20,0.4527466,3.442872,26749
21,0.4600722,3.261992,29513
22,0.4579811,3.187854,32093
23,0.452261,3.054607,34709
24,0.4500831,2.861538,37242
25,0.446882,2.853929,39676
26,0.4448797,3.056703,42036
27,0.4431116,3.224922,44284
28,0.4403942,3.285523,46449
29,0.4382529,3.361643,48586
30,0.4351529,3.366269,50801
31,0.4304324,3.349345,53100
32,0.4249363,3.315159,55595
33,0.4223564,3.36361,58131
34,0.4220866,3.475243,60699
35,0.4217167,3.51226,63282
36,0.4241182,3.520048,65766
37,0.427094,3.416115,68354
38,0.4265919,3.149867,70800
39,0.4247323,2.934595,73174
40,0.4233291,2.780469,75663
41,0.4238436,2.705577,77898
42,0.4261228,2.719845,79898
43,0.4290127,2.708801,81838
44,0.4302938,2.692228,83608
45,0.430435,2.695884,85112
46,0.4297733,2.647048,86410
47,0.4286433,2.575234,87399
48,0.4271818,2.54804,88137
49,0.4266412,2.51858,88718
50,0.4274859,2.490975,89132
51,0.4286816,2.451606,89352
52,0.4291357,2.436101,89421
