surface_dist,mean_patchiness,mean_phi,num_points
2,0.09255563,-1.598308,183
3,0.1873931,-3.038191,410
4,0.1973225,-3.583246,714
5,0.1794556,-2.073514,1143
6,0.1974945,1.119316,1694
7,0.2290176,2.960325,2334
8,0.239692,3.205027,3112
9,0.2363421,2.448778,4035
10,0.2306798,1.585227,5114
11,0.2375243,0.7156649,6379
12,0.2633132,-0.09353142,7880
13,0.2941361,-0.8511997,9603
14,0.3102463,-1.316829,11411
15,0.324467,-1.56847,13456
16,0.3468734,-1.818441,15714
17,0.3692926,-1.893256,18235
18,0.3842874,-1.818371,20840
19,0.3966216,-1.310685,23508
20,0.4016045,-0.7989683,26099
21,0.4019605,-0.5029961,28828
22,0.3989051,-0.2352513,31661
23,0.3941382,0.08153205,34523
24,0.3905583,0.3488036,37448
25,0.3870521,0.6746647,40455
26,0.3828306,0.7755244,43446
27,0.3785056,0.6452555,46369
28,0.3764448,0.4686497,49049
29,0.3796652,0.3007886,51782
30,0.3858763,0.2111595,54694
31,0.3893248,0.1494801,57584
32,0.388792,0.1844895,60570
33,0.385023,0.241477,63648
34,0.3838917,0.332579,66864
35,0.3849762,0.5029512,70001
36,0.3849217,0.5858029,72854
37,0.3857743,0.6731005,75476
38,0.3853278,0.6785619,77871
39,0.3846537,0.7093406,80048
40,0.3859173,0.7556711,82027
41,0.3881963,0.739852,83930
42,0.3889666,0.6690302,85469
43,0.3895834,0.5834038,86919
44,0.3904515,0.5133871,88153
45,0.3913417,0.4576334,89336
46,0.3917301,0.4056117,90413
47,0.3912345,0.3454052,91279
48,0.3905879,0.3028656,92059
49,0.3896765,0.2993269,92605
50,0.389477,0.3633246,92986
51,0.3900858,0.4179565,93296
52,0.3901822,0.4256473,93493
53,0.390157,0.4260625,93509
