radius,mean_patchiness,mean_phi,num_points
2,0.1469107,-2.34975,86
3,0.1926141,-1.250936,464
4,0.1452442,-0.04060472,1003
5,0.1855036,0.008053111,1552
6,0.2443181,0.8903717,2522
7,0.3026109,1.366395,3998
8,0.3071128,3.254582,5680
9,0.2744547,4.050491,7715
10,0.2444332,3.107627,9604
11,0.2376265,2.666744,11292
12,0.237756,2.710834,13049
13,0.243696,2.721065,14965
14,0.2495016,2.55793,17126
15,0.2646923,1.996968,19374
16,0.2772073,1.65074,21505
17,0.2898517,1.301118,23734
18,0.296238,1.545977,25870
19,0.3074686,2.075381,28808
20,0.3146746,2.500296,31552
21,0.3219949,2.837162,33470
22,0.3292401,2.89895,34658
23,0.3397196,3.008151,36244
24,0.3453062,3.011773,37743
25,0.3503094,3.066273,39123
26,0.3568935,3.137136,40572
27,0.3638594,3.136807,42079
28,0.3703429,3.251945,43775
29,0.380401,3.488867,45370
30,0.3867102,3.456291,46410
31,0.3919586,3.303711,47233
32,0.3982716,3.041496,48050
33,0.4022163,2.980236,48427
34,0.4041277,3.009137,48590
35,0.4060658,3.0873,48752
36,0.4078136,3.210089,48904
37,0.4087468,3.318967,48988
