radius,mean_patchiness,mean_phi,num_points
2,0.2074972,29.52404,178
3,0.2772118,19.74618,510
4,0.3331765,12.84564,1137
5,0.2998562,10.72381,2034
6,0.2879399,7.85908,3335
7,0.2901598,7.299574,5134
8,0.2984514,5.094374,6927
9,0.2902586,4.309364,8680
10,0.3038619,4.526641,10772
11,0.334788,5.537743,13059
12,0.348883,6.090683,15225
13,0.3488064,6.188126,17531
14,0.3447997,6.397869,19675
15,0.3514656,6.443874,21708
16,0.3526997,6.289823,24143
17,0.358497,6.150847,27048
18,0.3671516,5.692761,30002
19,0.3764051,5.665546,32874
20,0.3865465,5.813416,35764
21,0.3943794,5.923017,38314
22,0.4046918,5.940974,41010
23,0.4161952,6.177316,44034
24,0.4217376,6.308296,47803
25,0.4231203,6.34129,51030
26,0.4227811,6.275256,54107
27,0.421483,6.299212,57194
28,0.4213803,6.198213,60290
29,0.4231241,6.015795,63472
30,0.4239084,5.856049,66879
31,0.4254376,5.712045,70706
32,0.4278776,5.354072,74720
33,0.4287178,5.220759,78467
34,0.4265209,5.13552,81759
35,0.4263175,5.102581,84878
36,0.4235641,5.040977,87622
37,0.4206144,4.896373,90519
38,0.4187131,4.849742,93385
39,0.4182146,4.752518,96253
40,0.4180289,4.636007,99470
41,0.4187503,4.5675,102611
42,0.4174736,4.520074,104943
43,0.415686,4.526941,106724
44,0.4140711,4.523585,107751
45,0.4130557,4.536172,108071
46,0.4128823,4.555178,108172
