radius,mean_patchiness,mean_phi,num_points
3,0.04939354,0.9134693,41
4,0.1868477,-0.1430191,508
5,0.2594523,-0.1266942,1605
6,0.329386,1.323886,3174
7,0.3818726,4.416161,5207
8,0.3689428,4.019868,7242
9,0.3708214,4.519913,8905
10,0.3715908,4.236478,10227
11,0.3756572,4.009244,11687
12,0.3750336,3.857123,13347
13,0.3729019,4.015083,15068
14,0.3766144,4.097464,17176
15,0.375777,4.194291,19338
16,0.3711517,3.923273,21967
17,0.3729792,3.499238,24908
18,0.379526,3.154632,27511
19,0.3883965,3.175269,30185
20,0.3932053,3.115081,33137
21,0.3982722,3.046413,36390
22,0.4094496,3.122382,39802
23,0.4188827,3.316237,43682
24,0.4222207,3.309409,47991
25,0.4249958,3.202555,52539
26,0.422281,3.223424,57160
27,0.4175028,3.246552,61248
28,0.410417,3.170815,65503
29,0.4066146,3.060616,69575
30,0.4067236,2.931448,73712
31,0.4071685,2.822243,77884
32,0.4078827,2.662827,81723
33,0.4094116,2.494588,86014
34,0.4103974,2.359387,90044
35,0.4117342,2.272396,94274
36,0.41266,2.267373,98856
37,0.4148053,2.223969,103634
38,0.4170817,2.102795,108571
39,0.4175214,2.047283,113282
40,0.4148779,2.061898,117482
41,0.4135937,2.039568,122023
42,0.4126417,2.046171,126688
43,0.4113632,2.001106,131214
44,0.4106366,1.958338,136184
45,0.4115997,1.946935,141173
46,0.4117089,1.985424,146981
47,0.4119088,2.08914,153716
48,0.4120837,2.214878,161722
49,0.4122707,2.296983,169297
50,0.4137605,2.311775,176269
51,0.4146301,2.265362,182592
52,0.4150932,2.186968,188687
53,0.4168712,2.185773,194312
54,0.4201795,2.246269,199103
55,0.4221575,2.315428,203822
56,0.421533,2.346783,208435
57,0.4204008,2.348552,213086
58,0.4194072,2.376796,217152
59,0.4182063,2.370369,220182
60,0.4170538,2.386735,223591
61,0.4161076,2.413076,227089
62,0.416004,2.460595,230058
63,0.414726,2.484412,232661
64,0.4132407,2.492319,233908
65,0.4125904,2.487077,234642
66,0.4129025,2.469152,234958
67,0.4133258,2.453037,235139
68,0.4134322,2.448975,235185
