radius,mean_patchiness,mean_phi,num_points
2,0.2508602,3.952052,145
3,0.2890133,8.784808,417
4,0.3638621,6.518895,794
5,0.4382838,4.203139,1320
6,0.4236659,3.139497,2162
7,0.4232224,2.495402,3144
8,0.4186818,3.00357,4170
9,0.4176866,2.731574,5297
10,0.4259652,1.601435,6814
11,0.423336,0.2780257,8359
12,0.394454,-0.2810477,10003
13,0.3803795,-0.2084258,11924
14,0.378496,-0.379282,14155
15,0.3981628,-0.5407427,16454
16,0.4073384,-1.037379,19123
17,0.4061668,-1.130508,21321
18,0.4013694,-0.9337413,23310
19,0.3940102,-0.6844517,25997
20,0.3913433,-0.4000207,29138
21,0.3924412,-0.2739392,32131
22,0.3952505,-0.05530895,35019
23,0.3923099,0.3640043,38658
24,0.3902566,0.7358364,42077
25,0.3879205,1.138876,45952
26,0.3854933,1.178832,50133
27,0.3852487,1.166551,54384
28,0.3878015,1.221663,58690
29,0.3899285,1.3811,62839
30,0.3942952,1.287321,67114
31,0.3999179,1.369856,71903
32,0.4034007,1.238211,76736
33,0.4053882,1.110951,81967
34,0.4099905,0.7938036,87070
35,0.4138924,0.5947094,91950
36,0.4164026,0.4570443,96899
37,0.4171417,0.4501201,100642
38,0.415942,0.4016694,104911
39,0.4136825,0.3233413,108916
40,0.413482,0.2165591,112454
41,0.4126659,0.1276109,115439
42,0.410881,0.07675479,118304
43,0.4100077,0.0569788,121356
44,0.4095319,0.09383588,124595
45,0.4087102,0.05848162,127609
46,0.4081657,0.04996672,130695
47,0.4077407,0.03608279,133837
48,0.4078165,-0.02383452,136895
49,0.4066819,-0.02694661,139660
50,0.4049181,-0.03826756,142114
51,0.4038325,0.01883102,145303
52,0.4047079,0.04744538,148345
53,0.4052511,0.04754525,151287
54,0.406389,0.0212083,154708
55,0.4073953,0.04289515,157628
56,0.4084707,-0.0177797,159962
57,0.4089583,-0.09616724,162138
58,0.409135,-0.1275616,163765
59,0.4093668,-0.11186,164680
60,0.4096197,-0.1250898,165405
61,0.409971,-0.1497228,166042
62,0.4097085,-0.1596561,166433
63,0.4095863,-0.1381082,166810
64,0.4097177,-0.1062915,167255
65,0.4098489,-0.06269199,167769
66,0.4095918,-0.03205949,168244
67,0.4097552,0.00131254,168480
68,0.4098219,0.009377549,168560
