surface_dist,mean_patchiness,mean_phi,num_points
2,0.7658758,-8.118921,157
3,0.8671362,-10.5918,374
4,0.8486897,-10.12576,684
5,0.7842774,-9.743542,1109
6,0.6965612,-9.287138,1655
7,0.633707,-8.479303,2325
8,0.5799678,-7.746965,3153
9,0.5530609,-6.522022,4123
10,0.5396283,-5.464496,5164
11,0.5228691,-4.15042,6285
12,0.5134685,-2.728126,7442
13,0.5015258,-1.149059,8783
14,0.482877,-0.561874,10262
15,0.4689153,-0.07592586,11939
16,0.4512799,0.09677973,13723
17,0.4286773,0.2778777,15660
18,0.4095452,0.3907258,17714
19,0.4021522,0.4579679,19854
20,0.397905,0.4705247,21976
21,0.3919425,0.2942824,24080
22,0.388993,0.1401646,26233
23,0.3849131,0.05777893,28534
24,0.3787291,0.1723052,30918
25,0.3759847,0.3889242,33365
26,0.3758748,0.5157295,35801
27,0.3757164,0.5024391,38409
28,0.3758552,0.5363142,41167
29,0.374515,0.474553,44118
30,0.3720492,0.4570057,47252
31,0.3708983,0.5161116,50481
32,0.371974,0.7689216,53709
33,0.3735418,1.034891,57302
34,0.3776131,1.344495,61057
35,0.3833938,1.63188,65085
36,0.3879475,1.873723,69284
37,0.3921106,2.157829,73723
38,0.3958625,2.462131,78302
39,0.3981183,2.691648,83005
40,0.397042,2.768953,87443
41,0.3953668,2.765091,91590
42,0.3965436,2.72815,95384
43,0.4002845,2.777728,99069
44,0.4035307,2.83191,102647
45,0.4064337,2.885727,106042
46,0.4083658,2.932581,109399
47,0.4081638,3.012515,112565
48,0.4067857,3.063344,115544
49,0.40445,2.995974,118180
50,0.402465,2.855078,120730
51,0.4001401,2.725299,123370
52,0.3976234,2.635388,126048
53,0.3958269,2.547311,128779
54,0.3945717,2.464011,131572
55,0.3937887,2.412009,134179
56,0.3937603,2.405506,136815
57,0.3932875,2.462022,139340
58,0.3922371,2.458369,141769
59,0.391545,2.390794,144087
60,0.3921587,2.308523,146416
61,0.3929107,2.264242,148681
62,0.3927354,2.271418,151048
63,0.3924496,2.304079,153431
64,0.393028,2.323557,155805
65,0.3931243,2.305692,157744
66,0.3921513,2.257331,159218
67,0.3909528,2.222301,160301
68,0.3901415,2.224841,161163
69,0.3897634,2.224622,161875
70,0.3897173,2.245213,162481
71,0.3900986,2.262501,162999
72,0.3907756,2.27968,163382
73,0.3913461,2.288044,163555
74,0.3914463,2.289333,163583
