radius,mean_patchiness,mean_phi,num_points
2,0.9551908,29.98629,118
3,0.7239359,26.52982,619
4,0.5783014,16.10475,1017
5,0.5836732,10.92594,1402
6,0.6290666,7.93185,1871
7,0.6430421,8.796511,2270
8,0.650155,9.186184,2782
9,0.6199977,8.911233,3702
10,0.5844511,8.189742,5404
11,0.5515499,7.192361,7431
12,0.5138621,6.507363,9750
13,0.5099958,6.464198,11815
14,0.4859158,5.974773,14193
15,0.4638535,5.066187,16599
16,0.4534908,4.453734,18973
17,0.4447263,4.032238,21301
18,0.4319589,3.857703,23760
19,0.4232258,3.715281,26381
20,0.4172662,3.606157,29761
21,0.4149324,3.40862,33894
22,0.4115574,3.187508,38073
23,0.4086564,3.032452,42938
24,0.4133005,3.065346,48044
25,0.4155731,3.271267,53306
26,0.4142789,3.404739,58214
27,0.4116259,3.371417,63417
28,0.4057576,3.111965,69220
29,0.4016596,2.822366,75650
30,0.3973399,2.735752,83343
31,0.3925192,2.688211,91615
32,0.392489,2.660495,100733
33,0.3947682,2.802962,108441
34,0.398377,2.77124,115816
35,0.401834,2.933097,123318
36,0.4071482,2.998865,130479
37,0.414546,3.005081,137753
38,0.4186319,3.023605,144671
39,0.4224973,3.063101,151457
40,0.428154,3.165488,158678
41,0.433148,3.297842,166118
42,0.4362488,3.336294,173691
43,0.4403223,3.381711,181873
44,0.441708,3.409275,191304
45,0.4397911,3.407211,199808
46,0.4390178,3.423153,206846
47,0.4387195,3.453462,213348
48,0.4379727,3.428708,219715
49,0.4373836,3.395679,225664
50,0.4353311,3.393108,230394
51,0.4332799,3.381419,234368
52,0.4316814,3.331607,238006
53,0.4300135,3.28028,241669
54,0.4286927,3.255688,245460
55,0.427623,3.229917,249330
56,0.4260165,3.213058,253116
57,0.4243313,3.186188,256365
58,0.4231047,3.172355,259315
59,0.4225489,3.182705,261842
60,0.4222258,3.187274,264401
61,0.4218935,3.194778,266651
62,0.421679,3.184083,268978
63,0.4220556,3.172833,271287
64,0.4223976,3.109811,274215
65,0.4228272,2.997168,278131
66,0.4231269,2.921535,281061
67,0.4240727,2.866309,283266
68,0.424723,2.819733,285926
69,0.4246785,2.772438,289189
70,0.4248334,2.731416,291779
71,0.4248439,2.730415,293134
72,0.4247733,2.739735,293915
73,0.424441,2.737051,294488
74,0.4242837,2.73199,295007
75,0.4242169,2.727667,295243
76,0.4242148,2.726523,295263
