patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
16.92173,27895,0.1661,-9.141809,31.05937,57.74628,-9.24,27.039,54.466,11.47391,9.761364
18.48387,5703,0.034,-19.85251,44.80506,47.90337,-19.734,47.081,47.727,30.88698,39.9464
18.83102,5907,0.0352,-5.72028,11.06971,70.01245,-6.829,11.815,70.816,15.44401,46.03149
17.77184,2849,0.017,13.01166,17.09286,67.42069,13.533,17.085,67.779,18.47428,50.87918
