surface_dist,mean_patchiness,mean_phi,num_points
2,0.8294915,-12.16037,162
3,0.7255874,-14.18393,400
4,0.679777,-17.35156,750
5,0.6712337,-16.66458,1138
6,0.6751074,-14.50114,1570
7,0.6604766,-12.46707,2047
8,0.6201025,-10.5727,2584
9,0.5702958,-8.851166,3257
10,0.5319867,-7.878551,4052
11,0.5103977,-6.598056,4919
12,0.4871626,-5.843064,5781
13,0.465544,-5.305924,6707
14,0.4588541,-4.80468,7727
15,0.470975,-4.393788,8893
16,0.4854649,-4.206626,10228
17,0.4904886,-3.698792,11707
18,0.5014466,-3.401363,13484
19,0.5065163,-3.432176,15391
20,0.500816,-3.426037,17277
21,0.4903176,-3.117454,19083
22,0.4745957,-2.958086,20855
23,0.4595351,-2.686094,22640
24,0.4481368,-2.205563,24491
25,0.439844,-1.809023,26535
26,0.4321014,-1.517037,28826
27,0.4255259,-1.146757,31338
28,0.4199418,-0.7646738,33946
29,0.416036,-0.4674838,36477
30,0.4125596,-0.4591427,38841
31,0.4088394,-0.4654675,41005
32,0.405564,-0.4300649,43135
33,0.403073,-0.2901339,45263
34,0.4014241,-0.2187471,47321
35,0.3998583,-0.08891243,49382
36,0.398497,0.08162851,51461
37,0.3979238,0.1216625,53693
38,0.3988167,0.2004965,55957
39,0.3998759,0.2170341,58110
40,0.4017513,0.1904121,60265
41,0.4037509,0.1269318,62527
42,0.4049435,0.1851151,64935
43,0.4048717,0.2340297,67316
44,0.405817,0.188354,69657
45,0.4060011,0.1350751,71872
46,0.4048819,0.1252163,74018
47,0.4045702,0.1329674,76011
48,0.4046947,0.1506029,78048
49,0.4055037,0.2267319,80061
50,0.4066578,0.3180508,82166
51,0.4076175,0.3772733,84108
52,0.4084978,0.4401279,85755
53,0.4108693,0.5567063,87172
54,0.4142401,0.6283779,88344
55,0.4163563,0.6583951,89320
56,0.4174157,0.6842839,90127
57,0.4179899,0.7006989,90675
58,0.4178936,0.695437,90903
59,0.4177407,0.6927092,90928
