radius,mean_patchiness,mean_phi,num_points
4,0.7074148,-18.94534,3
5,0.4138299,-6.254313,153
6,0.3249313,-1.7235,631
7,0.3280079,-0.7872517,1591
8,0.3737742,1.75577,3261
9,0.3992832,3.609491,5137
10,0.4142186,3.028287,7134
11,0.4387905,3.299412,9589
12,0.453872,3.615791,11783
13,0.4629692,4.544861,14370
14,0.4754308,4.801137,17136
15,0.4972462,4.111679,20822
16,0.49911,3.470548,24446
17,0.501848,2.577655,27937
18,0.5049111,2.006176,31487
19,0.5050598,1.486886,35029
20,0.4933092,0.95825,39180
21,0.4757,0.565805,43765
22,0.4621178,0.3976088,48770
23,0.4573113,0.452809,53471
24,0.4546755,0.5833324,58139
25,0.4572814,0.8566787,62137
26,0.4604516,1.229701,66187
27,0.4613982,1.310917,69208
28,0.462427,1.146509,72008
29,0.4650458,1.187212,74646
30,0.4676772,1.167835,77091
31,0.4676897,1.192372,79078
32,0.4668545,1.249394,79943
33,0.4659051,1.338946,80405
34,0.465829,1.349505,80453
