radius,mean_patchiness,mean_phi,num_points
2,0.8257772,30.66321,135
3,0.7970116,22.78159,452
4,0.7711788,16.96735,1021
5,0.6481767,12.79791,1351
6,0.5368848,8.665554,1817
7,0.4623469,5.389061,2543
8,0.4274302,3.110381,3505
9,0.4112215,1.883601,4562
10,0.3874476,1.337143,5705
11,0.3756588,1.571766,6953
12,0.3753865,1.610356,8234
13,0.3851977,1.681917,9705
14,0.380402,1.762027,11397
15,0.378015,1.557939,13319
16,0.3739444,1.288916,15297
17,0.3707368,1.306762,17162
18,0.369045,1.566369,18750
19,0.3666676,1.762146,20399
20,0.3670437,1.623111,21938
21,0.3685731,1.378997,23593
22,0.3710106,1.305861,25356
23,0.3773877,1.393023,27215
24,0.378534,1.403003,29694
25,0.3822902,1.246223,32161
26,0.3809492,1.039224,35404
27,0.3794719,0.839048,39704
28,0.3785593,0.7258177,43672
29,0.3766667,0.6856533,47252
30,0.3747798,0.5870643,51380
31,0.3731043,0.5995018,56561
32,0.3729901,0.7150118,62524
33,0.3738787,0.6530637,68403
34,0.3737273,0.534312,74868
35,0.3708665,0.449676,81315
36,0.3680382,0.3260221,87800
37,0.3652159,0.3310688,94082
38,0.3618576,0.3024079,99985
39,0.3611095,0.2506615,105809
40,0.3602148,0.1508971,111147
41,0.3568281,0.1471877,115870
42,0.3541517,0.1587021,120549
43,0.3522996,0.1963058,124568
44,0.3498429,0.2803093,128068
45,0.3498764,0.3094974,131131
46,0.3505421,0.3014154,133999
47,0.3501122,0.2718717,136691
48,0.3484661,0.2458204,139227
49,0.3480005,0.1977608,141768
50,0.3475226,0.2005407,144137
51,0.3470611,0.2546854,146681
52,0.3478549,0.2703482,149642
53,0.349797,0.2622201,152645
54,0.3507941,0.288366,154977
55,0.351359,0.2689116,156906
56,0.3505514,0.2697772,158739
57,0.3503028,0.2349945,160168
58,0.3501121,0.2125351,161326
59,0.3496903,0.1959906,162681
60,0.3493272,0.2251477,164376
61,0.3496681,0.2634723,166072
62,0.3503038,0.3228258,167920
63,0.3503613,0.3442758,169871
64,0.3500863,0.3310604,171952
65,0.3496161,0.3297625,173593
66,0.3493055,0.3483074,174650
67,0.3492816,0.3672421,175324
68,0.349781,0.3840996,175770
69,0.3501865,0.3881956,176110
70,0.3506297,0.3852342,176384
71,0.3510289,0.3944841,176642
72,0.3511379,0.412606,176915
73,0.3512693,0.4394231,177134
74,0.3512038,0.4561204,177279
75,0.351147,0.4569786,177328
