surface_dist,mean_patchiness,mean_phi,num_points
2,0.6435751,6.326896,178
3,0.6600701,5.59932,420
4,0.6897791,4.820812,791
5,0.6387496,6.080431,1301
6,0.5524051,7.396128,1982
7,0.5217833,6.779753,2919
8,0.5142606,5.439791,4035
9,0.512834,3.676812,5248
10,0.5144259,2.387798,6526
11,0.5208371,2.249651,7858
12,0.5161112,2.908966,9087
13,0.5041736,2.789473,10402
14,0.4946785,2.675366,11757
15,0.4854251,2.581922,13150
16,0.4739447,2.522765,14537
17,0.4653145,2.532186,15935
18,0.4542774,2.743947,17484
19,0.4453011,2.95214,19256
20,0.4444788,2.886867,21274
21,0.4482424,2.551905,23508
22,0.4509684,1.971426,25974
23,0.4504638,1.640402,28312
24,0.4480101,1.440598,30726
25,0.4483033,1.134381,33294
26,0.4486293,0.8268499,35904
27,0.4490148,0.4542392,38594
28,0.4449838,0.09002104,41446
29,0.4423008,-0.2284543,44522
30,0.4413405,-0.4627968,47734
31,0.4412773,-0.5806924,51010
32,0.4420883,-0.7451827,54311
33,0.4412008,-0.9120897,57646
34,0.4392887,-0.9727267,60951
35,0.4379025,-0.8015065,63985
36,0.4386604,-0.5730119,66645
37,0.4406048,-0.5473735,69157
38,0.4398821,-0.3995445,71732
39,0.4373696,-0.2612642,74211
40,0.4359418,-0.08371513,76625
41,0.4348984,0.006727445,78796
42,0.4328019,0.05147722,80851
43,0.4325463,0.06450957,83115
44,0.432657,0.1240569,85412
45,0.4321561,0.1934017,87762
46,0.4310136,0.2126946,90149
47,0.4291134,0.1952216,92419
48,0.4274431,0.2137024,94605
49,0.4276226,0.2400112,96739
50,0.4293941,0.2647438,98953
51,0.4318603,0.3397576,101159
52,0.4329459,0.3988006,103334
53,0.4323753,0.4632871,105085
54,0.4306326,0.555322,106578
55,0.4290554,0.5814968,107847
56,0.4288993,0.5620843,108708
57,0.4294032,0.5420363,109091
58,0.4292494,0.5364466,109290
59,0.4290512,0.5359278,109343
