radius,mean_patchiness,mean_phi,num_points
5,0.9550108,-7.026446,35
6,0.8789966,-9.488613,198
7,0.7563404,-5.529443,467
8,0.674771,-2.492801,829
9,0.6012548,-0.524267,1492
10,0.5871375,-0.3540408,2549
11,0.5619809,0.1198917,3837
12,0.5188512,0.179285,5623
13,0.4787674,0.7387032,7816
14,0.4539522,0.8076793,10113
15,0.4388652,1.081473,12293
16,0.4346072,1.05327,14626
17,0.438976,1.062193,17109
18,0.4417642,0.9688179,19945
19,0.4386628,1.286903,23331
20,0.4350663,1.425855,27393
21,0.4376251,1.650895,31775
22,0.4372834,2.11305,35813
23,0.4357421,2.073753,40187
24,0.4373292,1.900107,45312
25,0.4405355,1.615673,51907
26,0.4400383,1.628332,59074
27,0.43728,1.598522,66481
28,0.4348777,1.744868,73794
29,0.4337406,1.907268,80250
30,0.4336239,1.957516,86094
31,0.434182,2.003564,91701
32,0.4344917,2.110452,96855
33,0.4352677,2.188502,102019
34,0.4363499,2.27419,107095
35,0.4371584,2.395929,112000
36,0.4362687,2.515878,117015
37,0.4341224,2.520131,120756
38,0.4335474,2.508035,123952
39,0.4315465,2.516277,127743
40,0.429572,2.536559,131378
41,0.4288357,2.534025,134494
42,0.4270244,2.553518,137438
43,0.4262818,2.620594,140636
44,0.4269236,2.692338,143927
45,0.4280939,2.781514,147362
46,0.4282773,2.847761,150793
47,0.4276814,2.926477,154612
48,0.426695,2.956379,158177
49,0.4263087,3.000954,161337
50,0.4260471,2.972191,163962
51,0.4262483,2.934977,166256
52,0.4270477,2.871706,168534
53,0.4276132,2.843843,170261
54,0.4271941,2.841815,171806
55,0.4266757,2.862164,173328
56,0.4261372,2.860964,174705
57,0.4246079,2.843007,176154
58,0.4232813,2.820681,177405
59,0.4226695,2.821416,178400
60,0.4220871,2.826229,179465
61,0.4216357,2.843244,180195
62,0.4216485,2.85753,180480
63,0.4214527,2.86475,180586
64,0.4214032,2.869403,180630
