radius,mean_patchiness,mean_phi,num_points
2,0.7684355,24.63456,196
3,0.5807767,25.56943,479
4,0.5221605,14.37144,754
5,0.5153628,7.311387,1097
6,0.5096475,2.410052,1586
7,0.5036814,-0.134536,2301
8,0.5053538,-1.202402,3042
9,0.5241517,-1.447794,3889
10,0.5316805,-2.880362,5009
11,0.5300763,-3.654744,6192
12,0.5229676,-3.669777,7596
13,0.5069994,-3.325458,9120
14,0.4905938,-2.791207,10580
15,0.4751377,-2.654388,11879
16,0.4624584,-2.125155,13516
17,0.4518336,-1.966758,15145
18,0.4519559,-1.806546,16979
19,0.4468178,-1.654203,18940
20,0.4344713,-1.152242,21371
21,0.429136,-0.7132392,24006
22,0.4311717,-0.4254378,26754
23,0.4330193,-0.5217704,29437
24,0.4346571,-0.4461858,32121
25,0.4309004,-0.04720202,35233
26,0.4263173,0.4345655,39599
27,0.4211355,0.5855935,43700
28,0.4186553,0.8727069,47929
29,0.4223512,1.157365,51844
30,0.4201518,1.186636,55397
31,0.4154277,1.27498,58983
32,0.4109031,1.174585,62588
33,0.4058071,1.219417,66619
34,0.4014723,1.333795,72251
35,0.3955114,1.459362,78471
36,0.391106,1.404847,84229
37,0.3928772,1.378717,88888
38,0.3939422,1.33694,93392
39,0.3950066,1.341633,97894
40,0.3956931,1.459336,102566
41,0.3956569,1.595337,107513
42,0.3955839,1.553776,112262
43,0.3942177,1.496511,117066
44,0.3936092,1.455485,121576
45,0.394739,1.404712,125864
46,0.3944145,1.490756,129881
47,0.3950675,1.621452,134026
48,0.395743,1.7038,137781
49,0.3965751,1.769338,141274
50,0.3971051,1.831372,144676
51,0.3977467,1.929421,147702
52,0.3981262,2.014635,150762
53,0.3990981,2.062284,153607
54,0.4000537,2.10878,156008
55,0.4018517,2.210929,158508
56,0.4033654,2.277323,160846
57,0.4043042,2.3254,162812
58,0.4046304,2.366852,164780
59,0.4040533,2.399517,166471
60,0.4041463,2.41722,166989
61,0.4045078,2.435309,167128
