surface_dist,mean_patchiness,mean_phi,num_points
2,0.1913009,-2.933238,171
3,0.2923749,-2.824425,365
4,0.3835786,-3.384985,635
5,0.4448125,-4.234978,965
6,0.4860494,-5.461795,1373
7,0.5195638,-6.948614,1897
8,0.5221438,-7.850616,2542
9,0.49055,-7.287102,3311
10,0.456796,-5.806058,4262
11,0.4359104,-5.399257,5366
12,0.4262102,-5.09358,6614
13,0.419574,-4.332508,8098
14,0.4211026,-2.788652,9663
15,0.4305931,-1.285525,11407
16,0.4461176,0.2968881,13231
17,0.4548052,1.51778,15107
18,0.4566636,1.773386,16995
19,0.4560593,1.670428,18863
20,0.4503318,1.61046,20770
21,0.4393146,1.400782,22854
22,0.4302834,1.099943,25075
23,0.4223712,0.9065246,27493
24,0.413175,0.6317477,29946
25,0.406303,0.5800582,32420
26,0.4017393,0.6042439,34763
27,0.3986261,0.7130817,37236
28,0.3951388,0.8423615,39899
29,0.3939775,0.9946045,42853
30,0.3944472,1.315046,45857
31,0.3956705,1.4962,48792
32,0.399045,1.601405,51725
33,0.402225,1.610106,54777
34,0.4021512,1.561077,57748
35,0.4008024,1.651394,60780
36,0.400907,1.736339,63790
37,0.400845,1.831121,66883
38,0.3989702,1.921751,70204
39,0.3960266,1.878824,73687
40,0.3951073,1.795526,77234
41,0.3967683,1.783314,80793
42,0.3985731,1.936882,84289
43,0.3968031,2.080522,87674
44,0.394329,2.166456,91086
45,0.3936774,2.18753,94291
46,0.3935788,2.206856,97365
47,0.392157,2.224801,100303
48,0.3909805,2.256618,103234
49,0.390473,2.284746,106294
50,0.3900331,2.260982,109621
51,0.3899853,2.204833,113101
52,0.3910089,2.098743,116569
53,0.3912961,1.983418,119897
54,0.3909937,1.846087,123288
55,0.3916962,1.80424,126538
56,0.3941844,1.887601,129464
57,0.3971694,1.994702,132582
58,0.399404,2.143444,135766
59,0.4006591,2.281659,138971
60,0.4012704,2.337858,142190
61,0.4017069,2.322331,145268
62,0.4017004,2.294968,148171
63,0.4014013,2.284979,150961
64,0.4011914,2.26969,153603
65,0.4003645,2.256151,155890
66,0.3991152,2.231696,157798
67,0.3982741,2.219609,159396
68,0.3977874,2.190825,160695
69,0.397428,2.16592,161788
70,0.3972951,2.147357,162793
71,0.397062,2.11551,163648
72,0.3972605,2.089894,164007
73,0.3974048,2.081934,164053
