radius,mean_patchiness,mean_phi,num_points
2,0.9890852,-11.01375,94
3,0.9441896,-23.9538,600
4,0.7829188,-18.64375,1170
5,0.659299,-15.10335,1596
6,0.5628494,-12.3072,2068
7,0.4694888,-9.371858,2653
8,0.3857694,-7.437696,3422
9,0.3341113,-5.98441,4541
10,0.3257493,-4.662584,5846
11,0.3253112,-3.73567,7333
12,0.3318281,-2.765749,8751
13,0.3412846,-1.523524,10365
14,0.3481668,-0.6846946,12503
15,0.3515595,-0.59983,14288
16,0.3520972,-0.2442895,16085
17,0.3515792,-0.1421579,18028
18,0.3492562,0.1607841,20154
19,0.3500324,0.6107795,22515
20,0.3550678,0.8695638,24654
21,0.3632655,0.9964826,27259
22,0.371159,1.460004,30746
23,0.3705288,1.705902,34384
24,0.3736717,1.886649,37688
25,0.3774502,2.107085,41017
26,0.3791195,2.031288,44671
27,0.3799296,1.869794,48314
28,0.3791027,1.651429,52941
29,0.372434,1.52263,58135
30,0.3633715,1.327223,63281
31,0.3593666,1.152203,68741
32,0.3580464,0.9985419,74058
33,0.358208,0.9555277,78560
34,0.3570512,0.9834915,82862
35,0.3563398,0.95847,87737
36,0.3597441,0.7595409,92032
37,0.3648856,0.5589845,97011
38,0.3681189,0.4813408,101170
39,0.3716357,0.386077,104909
40,0.3750453,0.2333481,108597
41,0.3772986,0.1338854,111983
42,0.3792398,0.08124339,116145
43,0.3795097,0.1874757,119804
44,0.3800969,0.1577582,121929
45,0.3789619,0.1274595,123666
46,0.3778772,0.102708,125338
47,0.3783243,0.08427959,127269
48,0.3779824,0.1039987,129343
49,0.3787042,0.1615939,130590
50,0.3795611,0.1640675,131384
51,0.380965,0.1550475,131850
52,0.3820866,0.1573128,132373
53,0.3826519,0.1626766,132601
