patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
-12.85548,13034,0.15,-2.647614,15.90208,16.60982,-3.407,16.023,17.373,21.01425,26.81071
-12.55788,9588,0.11,14.85514,27.9298,6.662917,14.835,27.532,6.531,21.29326,33.71382
