radius,mean_patchiness,mean_phi,num_points
3,0.2026124,3.764029,130
4,0.1762585,0.006729973,513
5,0.2281593,0.6674516,906
6,0.2188408,1.545944,1654
7,0.2562587,1.657451,2695
8,0.2843146,2.405795,3848
9,0.3137739,2.338032,5074
10,0.3437634,2.138816,6735
11,0.3642685,2.184835,8684
12,0.3733162,1.827527,11210
13,0.3757313,1.601489,14321
14,0.3702444,1.221246,17301
15,0.3615061,0.9055091,20167
16,0.3564755,0.702433,23267
17,0.3643771,0.8262172,26422
18,0.3734176,1.305067,29704
19,0.3799552,1.579344,33135
20,0.3869663,1.983755,36605
21,0.3993032,2.62651,40086
22,0.4089986,3.244367,43744
23,0.4078241,3.570234,48065
24,0.4008645,3.487844,53435
25,0.3932615,3.081535,58670
26,0.3902048,2.836133,62828
27,0.3927796,2.667888,67333
28,0.3986065,2.566667,72984
29,0.4027044,2.574985,78455
30,0.404931,2.51221,84310
31,0.4048623,2.331105,90193
32,0.4039201,2.279394,95411
33,0.4002,2.181918,100047
34,0.3995367,2.251507,103861
35,0.403325,2.423473,107228
36,0.4024858,2.430935,109735
37,0.4016438,2.412166,111422
38,0.4027456,2.503643,112551
39,0.4042653,2.630307,113459
40,0.4048257,2.644879,113979
41,0.4047708,2.654275,114418
42,0.4046949,2.627297,115156
43,0.4045058,2.601143,115710
44,0.4041728,2.595273,116293
45,0.4040336,2.558127,117088
46,0.4033809,2.502445,117657
47,0.4030794,2.465106,118094
48,0.4022478,2.434874,118505
49,0.4019463,2.432754,118596
