radius,mean_patchiness,mean_phi,num_points
2,0.09724747,0.1792627,127
3,0.2910905,4.170653,612
4,0.4180759,-1.355029,1419
5,0.4577447,-3.005024,2312
6,0.5000913,-3.957073,3551
7,0.4664296,-3.782089,4710
8,0.4153321,-3.080299,6406
9,0.4121043,-2.287917,8340
10,0.4062209,-1.555695,10681
11,0.4013627,-0.7277464,13383
12,0.4033636,-0.537242,16467
13,0.412646,-0.3937508,19619
14,0.4245858,-0.1693245,22896
15,0.431922,-0.1227644,26043
16,0.4332969,-0.3044279,29512
17,0.4241724,-0.3870476,33351
18,0.4174186,-0.1463234,37061
19,0.4190278,0.1774542,40560
20,0.4193561,0.7163858,44104
21,0.4196385,1.125456,47743
22,0.4176269,1.19119,51720
23,0.4168422,1.413583,55484
24,0.4156556,1.513614,59113
25,0.4177882,1.632751,62992
26,0.4189076,1.59257,66912
27,0.4190966,1.379715,71035
28,0.4224796,1.0681,74833
29,0.4231463,0.8840671,78208
30,0.4269674,0.758224,81507
31,0.4287301,0.6286416,85339
32,0.4281682,0.6706538,88275
33,0.4280828,0.7546508,90786
34,0.426198,0.8513275,93399
35,0.4241444,0.8054427,96237
36,0.4219903,0.7946783,98562
37,0.4206115,0.8143319,101013
38,0.4193367,0.8596478,102369
39,0.419402,0.9167099,103280
40,0.4206994,0.9647971,104162
41,0.4216312,0.9679096,104827
42,0.4219578,0.9993893,105385
43,0.4213633,1.025974,105689
44,0.4209201,1.05082,105848
45,0.4206894,1.07542,105953
