radius,mean_patchiness,mean_phi,num_points
2,0.7533067,5.626874,18
3,0.6413316,4.688571,172
4,0.5782547,5.323564,461
5,0.3936075,4.909457,1042
6,0.3237169,3.43659,2444
7,0.3550695,3.431319,4264
8,0.3866025,3.862165,5987
9,0.3964341,4.923649,7444
10,0.4025247,5.550387,9109
11,0.3882523,5.86671,11467
12,0.3915285,5.214145,13919
13,0.3896247,4.687659,15870
14,0.3719896,4.000137,17646
15,0.3568279,3.408514,19776
16,0.3449261,3.416173,22210
17,0.3403189,3.076507,25366
18,0.3398618,2.54112,29010
19,0.3434896,2.274554,32251
20,0.3522786,2.077421,35415
21,0.3579891,2.046307,39149
22,0.3590016,2.275285,43084
23,0.3625602,2.421232,46569
24,0.3657441,2.488682,49920
25,0.3674151,2.468346,53798
26,0.3728495,2.650314,58032
27,0.3767994,2.927892,61678
28,0.3788699,2.972225,64657
29,0.3801662,2.897093,68324
30,0.3796531,3.029449,71547
31,0.3798923,3.196661,74918
32,0.3830297,3.264702,78553
33,0.384075,3.160162,82279
34,0.3837234,3.145416,86112
35,0.3832604,3.120366,88999
36,0.3831062,3.062432,92068
37,0.381939,2.895498,95282
38,0.3825735,2.747263,98376
39,0.3824217,2.728019,101388
40,0.3824115,2.729458,104771
41,0.3811272,2.623336,108945
42,0.3819262,2.607461,112337
43,0.3822863,2.563462,114849
44,0.3800917,2.571555,116813
45,0.3790108,2.582946,118556
46,0.3786429,2.536181,119721
47,0.3797267,2.440118,120705
48,0.3806102,2.335753,121547
49,0.381223,2.271764,122389
50,0.3818901,2.214775,123060
51,0.3838452,2.143504,123569
52,0.384637,2.113623,123733
53,0.3850062,2.091873,123815
