radius,mean_patchiness,mean_phi,num_points
2,1,-18.67261,17
3,0.999852,-18.64021,154
4,0.997003,-17.76696,352
5,0.9905269,-16.83477,610
6,0.9270893,-14.03101,1006
7,0.6986963,-8.918625,1996
8,0.5853993,-6.846113,3534
9,0.5215067,-4.944443,5413
10,0.4581658,-2.556203,7991
11,0.4186416,-0.1586847,12492
12,0.4179567,1.1689,16849
13,0.4253011,2.041476,21630
14,0.4283556,2.590767,26938
15,0.4313625,2.810934,32415
16,0.4304027,2.782451,37850
17,0.4320548,2.659796,43156
18,0.4259804,2.23444,49383
19,0.4239351,1.846511,56252
20,0.4238297,1.553688,62885
21,0.4254943,1.300786,69028
22,0.4279419,1.137617,74843
23,0.4247034,1.126376,80365
24,0.4220411,1.124917,85341
25,0.4209819,1.06437,90227
26,0.4217114,0.9058965,94861
27,0.4220086,0.8971242,98606
28,0.4208111,0.9212573,101011
29,0.4208335,0.9935731,102819
30,0.4207208,1.051602,104250
31,0.420284,1.070388,105064
32,0.4199708,1.092884,105538
33,0.4205072,1.071807,105844
34,0.4206894,1.07542,105953
