radius,mean_patchiness,mean_phi,num_points
2,0.3345267,6.724705,82
3,0.390265,6.660594,289
4,0.3911122,2.291965,591
5,0.3626157,1.225086,936
6,0.3346041,-0.1307677,1441
7,0.3461326,-1.940211,2112
8,0.3717438,-2.489298,2801
9,0.3660139,-1.747075,3447
10,0.3516579,-0.3963087,4190
11,0.3375408,1.178248,5100
12,0.3400496,2.641323,6390
13,0.3533232,1.915683,7755
14,0.3748304,0.8724545,9226
15,0.3842929,0.2450224,10550
16,0.3855251,0.2207205,11883
17,0.3890276,0.5082979,13448
18,0.390366,0.5444061,14997
19,0.3940785,0.8929356,16462
20,0.3927604,0.9819322,17855
21,0.38825,0.9806871,19106
22,0.3870969,0.9337037,20606
23,0.3887698,0.7777178,22095
24,0.3925266,0.6025167,23772
25,0.4005048,0.7029851,25684
26,0.4119462,1.079533,27730
27,0.426522,1.673755,29823
28,0.4404048,2.238797,32339
29,0.4490465,3.051194,35285
30,0.4594221,3.530881,38262
31,0.4617179,3.465008,40900
32,0.4606841,3.27491,43556
33,0.4644406,3.254984,46492
34,0.4660706,3.303591,49923
35,0.4683974,3.427347,53586
36,0.4697966,3.436711,56972
37,0.4701396,3.428689,59969
38,0.4713964,3.4445,62975
39,0.4725061,3.628695,65935
40,0.4747654,3.765572,68998
41,0.4781768,3.951677,71888
42,0.4793074,4.034568,74968
43,0.4788919,4.069015,78231
44,0.4783737,4.036974,81457
45,0.4796489,4.08804,84438
46,0.4811802,4.173895,87240
47,0.4843311,4.239298,90037
48,0.4873792,4.364479,93406
49,0.4910355,4.460038,96917
50,0.4907822,4.488228,100139
51,0.4895181,4.54879,103257
52,0.4877387,4.616346,106667
53,0.486281,4.624499,110500
54,0.4841376,4.567086,113970
55,0.4785928,4.552896,117612
56,0.4755361,4.497113,121102
57,0.4740028,4.383016,124207
58,0.4739417,4.315236,126801
59,0.4729171,4.312161,128729
60,0.4724928,4.331004,130605
61,0.4715884,4.304856,132610
62,0.4697124,4.280515,134891
63,0.4672501,4.283459,136845
64,0.4647937,4.28288,138962
65,0.4641492,4.229239,140874
66,0.4639359,4.145772,142874
67,0.4644071,4.036977,144948
68,0.464316,3.910477,147054
69,0.4634951,3.81392,148859
70,0.4623274,3.753029,150301
71,0.4614228,3.679501,151764
72,0.4606785,3.610912,153394
73,0.4600371,3.559388,155030
74,0.4591138,3.537099,156682
75,0.4583706,3.512189,158846
76,0.4580952,3.42831,160855
77,0.4577634,3.393204,162297
78,0.4580441,3.377758,163621
79,0.4588715,3.403188,164715
80,0.4594684,3.407404,165886
81,0.459933,3.450087,166889
82,0.4607081,3.51773,167600
83,0.4609172,3.548155,167975
84,0.461042,3.565685,168055
