patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
-10.83629,16962,0.07,104.6922,70.27287,-1.272247,104.503,69.93,-1.485,29.20506,31.84237
-12.34226,9455,0.04,114.4186,85.85358,17.97883,111.853,85.999,17.844,40.57775,52.8041
-14.85475,12852,0.05,128.8578,75.41405,-2.461393,128.845,75.269,-2.531,25.20919,32.6332
-11.88177,3975,0.02,123.836,96.79445,-10.34921,123.563,97.703,-9.473,17.59806,28.48767
-11.50534,4109,0.02,132.8372,83.4387,-25.05299,134.516,82.684,-23.492,15.69844,28.96187
-13.2537,3649,0.02,146.3945,75.38955,16.85318,145.776,75.083,16.9,49.87541,62.62831
