radius,mean_patchiness,mean_phi,num_points
2,0.8115503,34.70491,136
3,0.69307,31.51937,676
4,0.5771344,21.24882,1022
5,0.4901041,13.77114,1467
6,0.3823089,9.59566,2026
7,0.3179474,6.627516,2718
8,0.293687,4.638531,3400
9,0.3086674,2.923429,4017
10,0.3210692,1.156921,4690
11,0.3180214,0.3995017,5438
12,0.3147789,0.669424,6349
13,0.312515,0.94973,7273
14,0.3142249,1.236426,8199
15,0.320077,1.736691,9305
16,0.3341269,2.009125,10523
17,0.3476599,2.215823,11917
18,0.3536744,2.656698,13541
19,0.3563679,3.184857,15382
20,0.3672785,4.072448,17410
21,0.3660837,4.141008,19149
22,0.3638636,3.717262,20896
23,0.3625458,3.223857,23146
24,0.3646271,2.934889,25322
25,0.3733195,2.911505,27343
26,0.3797736,2.934529,29419
27,0.3857951,3.088442,31724
28,0.3856864,3.14674,33831
29,0.3839178,3.211954,36290
30,0.3807324,3.385572,38923
31,0.3774584,3.482958,41975
32,0.3744279,3.583339,45040
33,0.3714669,3.576871,47952
34,0.3747239,3.418443,50906
35,0.3798467,3.359294,53722
36,0.3819303,3.198103,56634
37,0.3858398,3.078497,59831
38,0.3890534,2.941308,63169
39,0.3895273,2.778914,66816
40,0.3892991,2.661347,70588
41,0.3890786,2.528245,75060
42,0.3914714,2.291858,79267
43,0.3945882,2.131681,82899
44,0.3966365,2.036645,85667
45,0.3978303,1.978374,88076
46,0.3992915,1.928397,90501
47,0.4008576,1.828538,92540
48,0.4037873,1.717461,94414
49,0.4063302,1.60947,96316
50,0.4082074,1.549115,98302
51,0.4098767,1.55661,100514
52,0.4100661,1.484237,103420
53,0.4098771,1.418832,105516
54,0.4088979,1.351057,107781
55,0.4092947,1.252235,110007
56,0.4088621,1.165227,112121
57,0.4093655,1.102559,113645
58,0.410933,1.101016,114754
59,0.4115513,1.139914,115512
60,0.410962,1.148848,115999
61,0.4109276,1.136462,116163
