radius,mean_patchiness,mean_phi,num_points
2,0.9748879,30.73474,141
3,0.909714,33.57277,583
4,0.8687972,26.05949,979
5,0.8191185,21.71016,1484
6,0.6956534,17.49103,2168
7,0.5808277,12.98314,3047
8,0.5215118,10.17921,4064
9,0.4962786,8.202864,4985
10,0.4777173,6.510606,5822
11,0.4578289,6.047119,6462
12,0.4454446,5.762545,7062
13,0.4267532,5.415343,7752
14,0.3962462,5.07665,8839
15,0.3798701,4.554643,10693
16,0.3796091,4.143797,12252
17,0.3793802,3.77534,13701
18,0.3830721,3.4183,15527
19,0.3843528,2.731011,18565
20,0.3819028,2.309606,21594
21,0.3872534,2.184938,24209
22,0.3910448,2.117443,27367
23,0.389875,2.141291,31129
24,0.3838722,2.020078,34735
25,0.379825,1.917467,38133
26,0.3737842,1.780157,41410
27,0.3745759,1.502781,45268
28,0.3766371,1.222887,49001
29,0.3798561,0.8308089,52195
30,0.3823757,0.6071459,55638
31,0.3843051,0.6335402,59420
32,0.3866127,0.7331977,63378
33,0.3900804,0.8700446,67134
34,0.3925806,0.9275808,70914
35,0.3944055,0.990404,74758
36,0.3975434,1.075073,78188
37,0.4020271,1.030294,82306
38,0.4060042,0.9735621,87364
39,0.4088691,0.9731697,92795
40,0.4115137,1.028096,98873
41,0.4127499,0.9691676,106270
42,0.4104792,0.9627969,113562
43,0.4093634,0.9293396,120971
44,0.409091,0.9273391,127971
45,0.4073332,0.9674634,134875
46,0.4079148,1.062961,141088
47,0.4101886,1.187858,146502
48,0.411348,1.341825,149801
49,0.4121421,1.491746,152514
50,0.4111936,1.512006,154761
51,0.411144,1.528395,156642
52,0.4112742,1.560384,158110
53,0.410979,1.563368,159192
54,0.4103649,1.574608,160158
55,0.4097663,1.606269,161034
56,0.4096296,1.627152,161851
57,0.4100779,1.651389,162756
58,0.4102544,1.661054,163421
59,0.4101042,1.678272,164166
60,0.4105805,1.719083,164791
61,0.4115463,1.774709,165284
62,0.4116101,1.77514,165305
