radius,mean_patchiness,mean_phi,num_points
2,0.8007389,25.05081,125
3,0.680766,27.22895,406
4,0.6126496,17.03819,799
5,0.6147925,12.62364,1232
6,0.6297466,9.433244,1715
7,0.6042158,7.486465,2287
8,0.5782925,6.688487,2957
9,0.5455559,6.641375,3729
10,0.5167705,6.993546,4751
11,0.4968215,6.472329,5732
12,0.4843667,5.761473,7013
13,0.4731147,4.772637,8223
14,0.4559719,3.696479,9966
15,0.440408,3.31021,11737
16,0.4279974,3.040606,13746
17,0.4289595,3.156862,16013
18,0.4333778,3.411376,18443
19,0.4409322,3.72716,21616
20,0.4422775,3.95085,24899
21,0.4426639,3.801449,28206
22,0.4529706,3.834194,32175
23,0.4625111,3.677402,35668
24,0.465962,3.562454,38532
25,0.4642148,3.364075,41631
26,0.4577609,3.03909,44923
27,0.4532191,2.703208,47933
28,0.4489462,2.519342,51222
29,0.442255,2.560269,54385
30,0.4385289,2.559526,57660
31,0.4350961,2.51761,60966
32,0.4327276,2.501624,64031
33,0.4350507,2.538919,66819
34,0.4367599,2.606744,69920
35,0.4410707,2.669413,74057
36,0.4447696,2.890676,78890
37,0.4489502,3.031263,83704
38,0.451443,3.084178,87842
39,0.455482,3.116968,91504
40,0.4571202,3.116717,95490
41,0.4584912,3.170497,98864
42,0.4602616,3.179835,101847
43,0.460302,3.242795,104254
44,0.4593207,3.325824,106519
45,0.4577723,3.378548,108858
46,0.4558093,3.520756,111290
47,0.455861,3.571289,113532
48,0.4553536,3.572507,115897
49,0.4540282,3.529275,118164
50,0.4530667,3.449158,120394
51,0.4534441,3.414664,122560
52,0.45212,3.384737,124431
53,0.4497159,3.393727,126098
54,0.4483409,3.445728,127957
55,0.4474859,3.508578,129916
56,0.4467582,3.494254,131987
57,0.444912,3.475396,134092
58,0.4436634,3.402621,136752
59,0.4455686,3.367351,139523
60,0.4494824,3.341896,142439
61,0.4536595,3.393651,145028
62,0.4556504,3.442007,146296
63,0.4560317,3.40784,147408
64,0.4578943,3.35377,148296
65,0.4591129,3.336071,148647
66,0.4592902,3.324724,148701
