surface_dist,mean_patchiness,mean_phi,num_points
2,0.3052448,-0.2379012,146
3,0.477742,-1.224697,344
4,0.5757254,1.984803,610
5,0.5966899,3.961293,909
6,0.5911748,4.375791,1266
7,0.5591657,3.998121,1696
8,0.5427621,3.622539,2244
9,0.5158435,2.142111,2957
10,0.4910388,0.6895938,3801
11,0.4580494,-0.09153832,4722
12,0.4286175,-0.5258127,5701
13,0.4172676,-0.705501,6730
14,0.4164988,-1.040508,7709
15,0.4125207,-1.195693,8676
16,0.3986714,-1.347231,9670
17,0.3815749,-1.231505,10683
18,0.3658813,-1.091621,11775
19,0.3516926,-0.9306444,12910
20,0.3470177,-0.755307,14151
21,0.3462092,-0.8516414,15579
22,0.3455922,-0.9843114,17227
23,0.3487034,-0.8146429,19119
24,0.3541377,-0.4519387,20968
25,0.3596343,-0.2854796,22844
26,0.3614765,-0.3139564,24748
27,0.3602068,-0.3096866,26620
28,0.357114,-0.07612878,28427
29,0.3574709,0.1876333,30281
30,0.3579566,0.1678228,31963
31,0.3581093,0.05101933,33599
32,0.3582912,0.03735776,35281
33,0.3586419,-0.01894034,36837
34,0.3570071,-0.0162528,38563
35,0.3550911,0.007933578,40495
36,0.3532613,-0.006726961,42558
37,0.3504119,-0.07736436,44397
38,0.3495309,-0.1379309,45984
39,0.3515405,-0.208745,47610
40,0.3541529,-0.2487443,49264
41,0.3579959,-0.2639349,50586
42,0.3623211,-0.261499,51974
43,0.3665531,-0.1671653,53541
44,0.3717338,0.1126209,55389
45,0.3779119,0.4368217,57513
46,0.384284,0.7805046,60006
47,0.3874368,1.024418,62457
48,0.3899236,1.143298,65023
49,0.3929539,1.179872,67781
50,0.3976395,1.136283,70786
51,0.402614,1.133201,73879
52,0.4065586,1.206435,77219
53,0.4101194,1.311062,80856
54,0.4149858,1.540245,84698
55,0.4187537,1.729628,88568
56,0.4203922,1.749581,92108
57,0.4203742,1.688937,95809
58,0.4192061,1.619068,99619
59,0.4194228,1.564753,103494
60,0.4206244,1.527522,107267
61,0.4211967,1.523762,110864
62,0.4208927,1.525517,114533
63,0.4203025,1.497195,118106
64,0.4196541,1.435253,121738
65,0.4195926,1.398511,125318
66,0.4194031,1.384928,128873
67,0.41875,1.337392,132376
68,0.417993,1.309025,135844
69,0.4173802,1.288276,139161
70,0.4161041,1.278612,142482
71,0.4145805,1.227155,145826
72,0.4129597,1.170776,148995
73,0.4122021,1.114761,151981
74,0.4115573,1.072445,154816
75,0.4106203,1.045373,157495
76,0.4103021,1.013129,160159
77,0.410723,1.010219,163041
78,0.4115894,0.9830642,166067
79,0.4120725,0.9501416,168787
80,0.4120528,0.9198771,171159
81,0.4119053,0.8827945,173237
82,0.4119667,0.8725289,174728
83,0.4118733,0.8812072,175844
84,0.4116652,0.8733466,176660
85,0.4113959,0.8855293,177222
86,0.4113673,0.9069759,177600
87,0.4116626,0.9277144,177717
88,0.4117248,0.9309529,177737
