radius,mean_patchiness,mean_phi,num_points
2,0.03598027,-0.09426645,117
3,0.2066426,-2.902817,394
4,0.293778,-4.111323,1147
5,0.2543214,-3.338372,1899
6,0.2443164,-2.647419,2731
7,0.2368326,-1.140866,3913
8,0.2570072,-0.742354,5237
9,0.2924888,0.02634238,6702
10,0.3184379,-0.533352,8327
11,0.339912,-0.9518596,9940
12,0.3282648,-0.7447411,10938
13,0.3163294,-0.6664786,11650
14,0.3145459,-0.4448988,12322
15,0.32144,0.001848906,13088
16,0.331682,0.2976719,13932
17,0.345278,0.6317574,14925
18,0.3523496,0.8274021,15956
19,0.3523111,1.145408,16891
20,0.3523868,1.448093,17987
21,0.3506956,1.908402,19382
22,0.3460809,2.02796,20843
23,0.343048,1.885341,22346
24,0.3433565,1.769328,24067
25,0.3421659,1.641063,25590
26,0.3375187,1.663754,27000
27,0.3315341,1.541386,28545
28,0.3289156,1.403965,30023
29,0.3266282,1.409452,31630
30,0.3228878,1.415943,33255
31,0.3235899,1.460875,34866
32,0.3270642,1.573136,36496
33,0.3313056,1.596205,38141
34,0.3345473,1.649263,39724
35,0.3379889,1.93195,41344
36,0.3410197,2.191528,43182
37,0.3420844,2.115125,44563
38,0.3425899,2.047628,45903
39,0.344512,2.003464,47272
40,0.3466703,1.978227,48866
41,0.34647,2.015085,50376
42,0.3479594,2.282418,52016
43,0.3508423,2.544645,53497
44,0.3536845,2.760567,55027
45,0.3556205,2.835379,56061
46,0.3558933,2.79676,56461
47,0.3563647,2.77211,56554
