radius,mean_patchiness,mean_phi,num_points
2,0.9921398,19.61609,6
3,0.6845292,18.5752,390
4,0.6245395,11.71871,869
5,0.5361899,7.687335,1456
6,0.5115848,3.969667,2246
7,0.5163293,0.2711053,3402
8,0.4996522,-0.2232234,4637
9,0.4752582,-0.3763064,5688
10,0.4706562,-0.7889622,7013
11,0.4833301,-1.254268,8721
12,0.4891688,-1.437769,10600
13,0.4932076,-1.953243,13109
14,0.4942147,-1.834072,16109
15,0.4864271,-1.668513,19185
16,0.4848081,-1.347867,22623
17,0.483389,-1.000304,25954
18,0.4876777,-1.2941,29542
19,0.4896485,-1.397873,33799
20,0.4941769,-1.438555,38954
21,0.4958263,-1.866704,44158
22,0.4949321,-2.247616,50239
23,0.5011919,-2.702375,56722
24,0.5066687,-3.085162,63696
25,0.5136276,-3.266095,70705
26,0.5198684,-3.385882,77428
27,0.520456,-3.437268,84858
28,0.5180512,-3.22416,91523
29,0.5156617,-3.20228,96937
30,0.5146532,-3.297198,101930
31,0.515787,-3.320304,106942
32,0.5161614,-3.236308,111669
33,0.5156143,-3.087248,115832
34,0.5136732,-3.070018,118975
35,0.5113543,-3.008921,121825
36,0.5094432,-2.902826,124665
37,0.5070394,-2.72133,128083
38,0.503984,-2.50065,132228
39,0.5012832,-2.33432,136639
40,0.4993258,-2.141483,141798
41,0.4970639,-2.016995,146379
42,0.4949592,-1.883881,150638
43,0.4919748,-1.793704,154311
44,0.4886321,-1.716203,157457
45,0.4863783,-1.667492,159775
46,0.4852166,-1.626797,161160
47,0.4846762,-1.578416,162005
48,0.4837422,-1.575487,162860
49,0.4832946,-1.590188,163340
50,0.4832892,-1.590172,163342
