patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_mean_q_sampled,distance_to_sampled_patch_node
-40.55996,42.37644,51.01385,-12.33106,57.64502
-40.55996,42.37644,51.01385,-12.33106,43.94318
-40.55996,42.37644,51.01385,-12.33106,29.81724
-40.55996,42.37644,51.01385,-12.33106,10.64282
-40.55996,42.37644,51.01385,-12.33106,14.39277
-40.55996,42.37644,51.01385,-12.33106,54.58614
-40.55996,42.37644,51.01385,-12.33106,27.78545
-40.55996,42.37644,51.01385,-12.33106,17.06319
-40.55996,42.37644,51.01385,-12.33106,58.65806
-40.55996,42.37644,51.01385,-12.33106,49.69425
-40.55996,42.37644,51.01385,-12.33106,36.16062
-40.55996,42.37644,51.01385,-12.33106,24.12405
-40.55996,42.37644,51.01385,-12.33106,55.49477
-40.55996,42.37644,51.01385,-12.33106,24.32163
-40.55996,42.37644,51.01385,-12.33106,20.46701
-40.55996,42.37644,51.01385,-12.33106,23.49747
-40.55996,42.37644,51.01385,-12.33106,59.78358
-40.55996,42.37644,51.01385,-12.33106,21.60099
-40.55996,42.37644,51.01385,-12.33106,22.31694
-40.55996,42.37644,51.01385,-12.33106,30.91517
-40.55996,42.37644,51.01385,-12.33106,22.42804
-40.55996,42.37644,51.01385,-12.33106,63.2223
-40.55996,42.37644,51.01385,-12.33106,25.6243
-40.55996,42.37644,51.01385,-12.33106,32.84309
-40.55996,42.37644,51.01385,-12.33106,18.16051
-40.55996,42.37644,51.01385,-12.33106,51.1366
-40.55996,42.37644,51.01385,-12.33106,37.59954
-40.55996,42.37644,51.01385,-12.33106,59.60171
-40.55996,42.37644,51.01385,-12.33106,29.51472
-40.55996,42.37644,51.01385,-12.33106,29.66162
-40.55996,42.37644,51.01385,-12.33106,47.56982
-40.55996,42.37644,51.01385,-12.33106,63.49657
-40.55996,42.37644,51.01385,-12.33106,28.62308
-40.55996,42.37644,51.01385,-12.33106,20.03859
-40.55996,42.37644,51.01385,-12.33106,28.75241
-40.55996,42.37644,51.01385,-12.33106,46.41085
-40.55996,42.37644,51.01385,-12.33106,51.55721
-40.55996,42.37644,51.01385,-12.33106,29.943
-40.55996,42.37644,51.01385,-12.33106,59.6146
-40.55996,42.37644,51.01385,-12.33106,31.15903
-40.55996,42.37644,51.01385,-12.33106,34.0996
-40.55996,42.37644,51.01385,-12.33106,24.54686
-40.55996,42.37644,51.01385,-12.33106,20.35816
-40.55996,42.37644,51.01385,-12.33106,42.17071
-40.55996,42.37644,51.01385,-12.33106,59.63977
-40.55996,42.37644,51.01385,-12.33106,42.58982
-40.55996,42.37644,51.01385,-12.33106,39.14151
-40.55996,42.37644,51.01385,-12.33106,59.85642
-40.55996,42.37644,51.01385,-12.33106,15.30822
-40.55996,42.37644,51.01385,-12.33106,62.72424
-40.55996,42.37644,51.01385,-12.33106,59.0063
-40.55996,42.37644,51.01385,-12.33106,36.66475
-40.55996,42.37644,51.01385,-12.33106,35.34354
-40.55996,42.37644,51.01385,-12.33106,29.51725
-40.55996,42.37644,51.01385,-12.33106,34.89628
-40.55996,42.37644,51.01385,-12.33106,18.48264
-40.55996,42.37644,51.01385,-12.33106,33.75003
-40.55996,42.37644,51.01385,-12.33106,14.37039
-40.55996,42.37644,51.01385,-12.33106,47.96363
-40.55996,42.37644,51.01385,-12.33106,15.67084
-40.55996,42.37644,51.01385,-12.33106,27.92521
-40.55996,42.37644,51.01385,-12.33106,23.59189
-40.55996,42.37644,51.01385,-12.33106,35.67848
-40.55996,42.37644,51.01385,-12.33106,50.32452
-40.55996,42.37644,51.01385,-12.33106,29.84429
-40.55996,42.37644,51.01385,-12.33106,27.6449
-40.55996,42.37644,51.01385,-12.33106,44.2124
-40.55996,42.37644,51.01385,-12.33106,42.51109
-40.55996,42.37644,51.01385,-12.33106,31.04968
-40.55996,42.37644,51.01385,-12.33106,28.48698
-40.55996,42.37644,51.01385,-12.33106,55.52036
-40.55996,42.37644,51.01385,-12.33106,36.89113
-40.55996,42.37644,51.01385,-12.33106,51.27342
-40.55996,42.37644,51.01385,-12.33106,45.27044
-40.55996,42.37644,51.01385,-12.33106,48.88957
-40.55996,42.37644,51.01385,-12.33106,30.66674
-40.55996,42.37644,51.01385,-12.33106,25.99893
-40.55996,42.37644,51.01385,-12.33106,29.31479
-40.55996,42.37644,51.01385,-12.33106,26.0198
-40.55996,42.37644,51.01385,-12.33106,27.58014
-40.55996,42.37644,51.01385,-12.33106,20.96143
-40.55996,42.37644,51.01385,-12.33106,57.95296
-40.55996,42.37644,51.01385,-12.33106,37.38393
-40.55996,42.37644,51.01385,-12.33106,55.31863
-40.55996,42.37644,51.01385,-12.33106,27.69367
-40.55996,42.37644,51.01385,-12.33106,41.73015
-40.55996,42.37644,51.01385,-12.33106,48.52216
-40.55996,42.37644,51.01385,-12.33106,34.03908
-40.55996,42.37644,51.01385,-12.33106,16.87295
-40.55996,42.37644,51.01385,-12.33106,41.92041
-40.55996,42.37644,51.01385,-12.33106,29.23477
-40.55996,42.37644,51.01385,-12.33106,52.71684
-40.55996,42.37644,51.01385,-12.33106,30.91574
-40.55996,42.37644,51.01385,-12.33106,42.14588
-40.55996,42.37644,51.01385,-12.33106,13.06692
-40.55996,42.37644,51.01385,-12.33106,35.23369
-40.55996,42.37644,51.01385,-12.33106,33.81202
-40.55996,42.37644,51.01385,-12.33106,31.99248
-40.55996,42.37644,51.01385,-12.33106,38.19831
-40.55996,42.37644,51.01385,-12.33106,29.56315
-40.55996,42.37644,51.01385,-12.33106,49.481
-40.55996,42.37644,51.01385,-12.33106,21.97442
-40.55996,42.37644,51.01385,-12.33106,57.44278
-40.55996,42.37644,51.01385,-12.33106,20.00746
-40.55996,42.37644,51.01385,-12.33106,25.62292
-40.55996,42.37644,51.01385,-12.33106,41.10034
-40.55996,42.37644,51.01385,-12.33106,55.27862
-40.55996,42.37644,51.01385,-12.33106,62.16028
-40.55996,42.37644,51.01385,-12.33106,41.04235
-40.55996,42.37644,51.01385,-12.33106,29.71545
-40.55996,42.37644,51.01385,-12.33106,55.72863
-40.55996,42.37644,51.01385,-12.33106,42.31034
-40.55996,42.37644,51.01385,-12.33106,58.59781
-40.55996,42.37644,51.01385,-12.33106,59.97385
-40.55996,42.37644,51.01385,-12.33106,57.81612
-40.55996,42.37644,51.01385,-12.33106,37.78864
-40.55996,42.37644,51.01385,-12.33106,44.37017
-40.55996,42.37644,51.01385,-12.33106,38.18798
-40.55996,42.37644,51.01385,-12.33106,20.18008
-40.55996,42.37644,51.01385,-12.33106,30.59051
-40.55996,42.37644,51.01385,-12.33106,37.93955
-40.55996,42.37644,51.01385,-12.33106,42.38
-40.55996,42.37644,51.01385,-12.33106,24.88429
-40.55996,42.37644,51.01385,-12.33106,36.12341
-40.55996,42.37644,51.01385,-12.33106,46.78554
