patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
-12.2257,3730,0.04,35.02869,53.23014,30.73406,34.753,52.999,30.775,10.22665,12.8207
-12.09517,32040,0.3,52.99691,48.98466,-1.724377,53.381,49.096,-1.16,36.46473,53.9604
-10.17356,2110,0.02,48.07117,40.87093,19.12307,48.629,41.505,18.577,19.09765,30.43912
