radius,mean_patchiness,mean_phi,num_points
4,0.1060371,-1.443557,122
5,0.2800209,-1.650924,545
6,0.3548133,-2.059849,927
7,0.3682542,-1.626756,1414
8,0.3298251,-0.3146905,1937
9,0.3163052,1.164149,2482
10,0.3353809,2.10094,3162
11,0.3640592,2.182636,4067
12,0.3754622,1.196384,5317
13,0.3865377,1.183434,7104
14,0.3998953,1.33924,9321
15,0.4080181,1.838629,11504
16,0.407854,2.149531,13687
17,0.4142427,2.37797,15738
18,0.4164628,2.848849,18028
19,0.4284052,3.046481,19847
20,0.436352,3.337676,21671
21,0.4373544,3.794543,23167
22,0.4362378,3.721999,24195
23,0.4382845,3.644874,25561
24,0.4402544,3.62246,27038
25,0.4407115,3.443401,28687
26,0.4457101,3.273903,30198
27,0.4508029,3.202013,31465
28,0.4557429,3.303958,32940
29,0.4576339,3.476641,34517
30,0.4540515,3.74219,36169
31,0.4517415,3.753062,37695
32,0.4505421,3.625536,39073
33,0.4486868,3.381764,40596
34,0.4503784,3.266987,42083
35,0.4502394,3.104191,43591
36,0.4504199,3.018645,44993
37,0.449471,2.984411,46481
38,0.4474478,2.953085,48137
39,0.444524,2.91667,49910
40,0.4410525,2.711506,52253
41,0.4407459,2.724475,54323
42,0.4417845,2.721538,56183
43,0.4409072,2.645993,57941
44,0.4393596,2.583862,59537
45,0.4365085,2.485413,61105
46,0.4332293,2.42045,62839
47,0.4308856,2.377351,64596
48,0.4304392,2.367165,66525
49,0.4288896,2.378508,68401
50,0.426113,2.304156,70453
51,0.4229892,2.289352,71826
52,0.4202912,2.227193,73063
53,0.4188381,2.109925,74338
54,0.4175068,1.974982,75478
55,0.4157125,1.931747,76469
56,0.4147495,1.913983,77365
57,0.4137511,1.954067,78176
58,0.4137564,1.984154,79087
59,0.414627,1.94731,80042
60,0.4162845,1.885207,81117
61,0.4182813,1.780073,82175
62,0.4192858,1.708795,83060
63,0.4197344,1.662659,83916
64,0.4199599,1.598903,84583
65,0.4199215,1.560712,85208
66,0.419393,1.548781,85911
67,0.4189145,1.557674,86671
68,0.4188247,1.601124,87559
69,0.4188781,1.648796,88456
70,0.4183824,1.695773,89418
71,0.417785,1.667626,90217
72,0.4174302,1.65672,90860
73,0.4165002,1.601747,91611
74,0.416099,1.53527,92378
75,0.4154646,1.479786,93109
76,0.4146628,1.450128,93926
77,0.4138682,1.441058,94921
78,0.4131157,1.431818,96029
79,0.4121836,1.461329,97177
80,0.4098715,1.444433,98172
81,0.4084806,1.43626,98892
82,0.4074654,1.427798,99565
83,0.4063537,1.429355,100298
84,0.4059322,1.368624,100917
85,0.4061789,1.314052,101259
86,0.4060699,1.311864,101441
87,0.4061121,1.296177,101580
88,0.4060555,1.293214,101624
