radius,mean_patchiness,mean_phi,num_points
2,0.6922298,6.209039,71
3,0.5411322,14.46592,411
4,0.5071386,16.08438,683
5,0.4769523,15.38718,1015
6,0.4918222,14.70082,1443
7,0.4801351,11.85959,1896
8,0.4638255,9.846111,2376
9,0.4381742,6.84816,3107
10,0.4036302,5.720521,3785
11,0.3930105,4.636123,4495
12,0.3872457,4.166486,5414
13,0.3786608,4.087672,6446
14,0.3821084,3.709559,7357
15,0.3834407,3.33784,8328
16,0.3769627,2.980792,9441
17,0.3607682,3.017061,11077
18,0.3510664,2.994118,12597
19,0.3480321,2.900985,13856
20,0.3501136,2.750962,15229
21,0.3539706,2.579552,16622
22,0.3565327,2.202955,18311
23,0.3610086,1.81834,20350
24,0.3683586,1.603939,22634
25,0.3766882,1.39219,25100
26,0.3890719,1.272104,28830
27,0.3951421,1.553838,32419
28,0.4009614,1.69969,35747
29,0.4028804,1.916276,38652
30,0.4000942,2.105906,40710
31,0.3977477,2.042243,42461
32,0.3957473,1.95867,44444
33,0.395681,1.99279,46762
34,0.3965395,1.973351,49070
35,0.3999024,1.86987,51514
36,0.4011066,1.820135,54217
37,0.40152,1.691596,56747
38,0.3985082,1.574302,58912
39,0.3941495,1.504559,61260
40,0.3890989,1.60269,64061
41,0.3846792,1.578938,67119
42,0.3819663,1.538928,70255
43,0.3823364,1.64422,73174
44,0.3834614,1.819869,75859
45,0.3842478,1.974323,78630
46,0.3838045,2.081638,81575
47,0.3829408,2.145933,84739
48,0.382863,2.221818,88202
49,0.3841237,2.341702,91762
50,0.386931,2.467732,95255
51,0.3914622,2.639703,98802
52,0.395602,2.676367,102534
53,0.3982599,2.747513,106093
54,0.3992342,2.799802,109325
55,0.4000669,2.84507,112621
56,0.4019995,2.877528,115796
57,0.4036012,2.937968,118970
58,0.4036402,2.942822,122410
59,0.4023637,2.902098,126034
60,0.4012622,2.809221,129836
61,0.4009844,2.737921,133366
62,0.4000705,2.791072,137237
63,0.3984666,2.84891,140572
64,0.3973198,2.837065,143805
65,0.397114,2.849759,147347
66,0.3973779,2.853482,150567
67,0.3977096,2.831249,152898
68,0.3982973,2.822579,155163
69,0.3990792,2.825348,156829
70,0.4001989,2.806936,158366
71,0.4017265,2.802942,159573
72,0.4026912,2.842858,160192
73,0.4037728,2.875462,160557
74,0.4043363,2.873665,160717
75,0.4044294,2.869808,160745
