radius,mean_patchiness,mean_phi,num_points
2,0.269536,-5.295089,61
3,0.4469386,-18.73623,402
4,0.4406085,-13.49076,752
5,0.4529801,-8.492079,1012
6,0.4686786,-4.736541,1370
7,0.4746866,-0.8746842,1922
8,0.4798785,0.4063737,2541
9,0.4697098,0.7991034,3291
10,0.459614,0.6159112,3997
11,0.4479496,0.9833283,4817
12,0.4402485,1.835781,5694
13,0.4372429,2.360399,6489
14,0.4275089,2.708726,7237
15,0.424418,3.473338,8048
16,0.420549,4.315707,8882
17,0.409741,4.692372,9739
18,0.3993337,4.417017,10546
19,0.3897528,3.87831,11347
20,0.3808661,3.446681,12217
21,0.3727942,2.941279,13297
22,0.3651837,2.495835,14810
23,0.3706287,2.21336,16325
24,0.3793651,1.988595,17915
25,0.3828826,1.605545,19661
26,0.383366,1.363465,21199
27,0.3769655,1.277599,22479
28,0.3725092,1.176961,23869
29,0.3738328,1.402485,25613
30,0.3794512,1.570018,27538
31,0.385483,1.455343,29562
32,0.3925656,1.131552,31655
33,0.3963148,0.9017231,33800
34,0.3988942,0.6703326,36090
35,0.4024425,0.6788027,38449
36,0.4054801,0.765516,41184
37,0.4088587,0.7304413,44198
38,0.4122834,0.6136279,47054
39,0.4165512,0.4489101,49754
40,0.4209497,0.2723328,52539
41,0.4229346,0.2147101,55296
42,0.4259739,0.2238796,58581
43,0.4290779,0.3643188,62372
44,0.4341753,0.5554452,66216
45,0.4428307,0.7191582,69810
46,0.4479356,0.7709444,73500
47,0.4518545,0.7598242,77139
48,0.4520157,0.6043616,80593
49,0.4510874,0.4262353,84344
50,0.4510193,0.2509811,88207
51,0.4519846,0.1801233,91816
52,0.4532426,0.2091413,95991
53,0.4545557,0.3787507,100534
54,0.4571095,0.5697069,104468
55,0.4585491,0.7190404,108439
56,0.4593828,0.759799,111986
57,0.4620121,0.65002,115088
58,0.4638475,0.5538285,118278
59,0.4653169,0.5137935,121092
60,0.4667926,0.566918,123503
61,0.4678181,0.6225997,125511
62,0.4677669,0.645953,127136
63,0.466833,0.6702155,128861
64,0.4655001,0.6528021,130374
65,0.4658689,0.675653,131828
66,0.4659012,0.7085412,133446
67,0.4665803,0.7747319,135113
68,0.4680141,0.8267495,136697
69,0.4682654,0.8905893,138075
70,0.4680313,0.9218319,139438
71,0.4676297,0.9484544,140933
72,0.4670768,0.9346098,142213
73,0.4667206,0.9413648,143776
74,0.4661537,0.9335195,145540
75,0.464999,0.9591305,147771
76,0.4639143,0.9303468,149999
77,0.4613155,0.96646,151822
78,0.4591396,0.9893466,153266
79,0.4574101,0.9909067,154363
80,0.4563267,0.9794685,155372
81,0.4556689,0.973624,156456
82,0.455569,0.9818213,157326
83,0.4551393,0.990532,158101
84,0.4546682,1.002915,158685
85,0.4542274,1.004242,158893
86,0.4540287,1.013121,158979
87,0.4539263,1.021313,159028
