surface_dist,mean_patchiness,mean_phi,num_points
2,0.3361063,-7.504578,176
3,0.4140313,6.143581,410
4,0.4093607,0.7147855,736
5,0.4014925,-2.767296,1166
6,0.4141053,-3.214459,1642
7,0.4060218,-0.6932409,2159
8,0.3900582,0.4535195,2715
9,0.3681547,1.066987,3317
10,0.3531662,1.815203,4011
11,0.3593003,2.140693,4802
12,0.3644378,2.003064,5689
13,0.3624685,1.624394,6639
14,0.3584521,1.33665,7703
15,0.3511736,1.291459,8928
16,0.3429831,1.685165,10321
17,0.3405644,2.235345,11892
18,0.3426765,2.265777,13640
19,0.3431848,2.035649,15469
20,0.345009,1.814811,17376
21,0.3540791,1.532415,19410
22,0.3624171,1.193866,21563
23,0.3662996,0.8814407,23978
24,0.3659486,0.8336222,26544
25,0.3644421,0.8063717,29113
26,0.3645437,0.8164306,31754
27,0.3634738,0.7762341,34301
28,0.3601717,0.6784914,36776
29,0.3587714,0.7718257,39174
30,0.3596661,0.9542924,41708
31,0.3620514,1.155159,44327
32,0.3657229,1.438186,47163
33,0.3685698,1.524702,50191
34,0.3708926,1.509482,53326
35,0.3745078,1.492959,56256
36,0.3791184,1.370721,59271
37,0.3814882,1.315256,62239
38,0.3798389,1.338128,64933
39,0.3771686,1.293924,67445
40,0.3752633,1.205984,69983
41,0.3744749,1.124558,72605
42,0.3756942,1.05781,75264
43,0.3776781,1.010648,77943
44,0.3788873,0.9991349,80583
45,0.3789528,0.9749135,83259
46,0.3766659,0.9423977,85863
47,0.3746996,0.9928195,88301
48,0.374937,0.9905503,90597
49,0.376043,0.9556277,92534
50,0.3764988,0.9120979,94241
51,0.3763022,0.8549363,95774
52,0.3759883,0.8438053,97028
53,0.3757956,0.8297563,97907
54,0.3765852,0.7757898,98670
55,0.3778975,0.7454701,99305
56,0.378211,0.7369297,99769
57,0.377714,0.7281004,100073
58,0.3774244,0.7276036,100156
