radius,mean_patchiness,mean_phi,num_points
2,0.1221551,-2.085366,37
3,0.2731043,-1.93451,289
4,0.4222976,-3.354303,795
5,0.4777626,-3.610133,1497
6,0.4805567,-3.582235,2457
7,0.4881924,-3.781624,3434
8,0.4960945,-2.455779,4690
9,0.4584482,-1.205147,6121
10,0.4415824,-0.7471002,8017
11,0.4416954,-0.4024081,9903
12,0.4452848,-0.4512338,11733
13,0.4546411,-0.5040155,13927
14,0.4463601,-0.1667297,16785
15,0.4271364,-0.2515899,19659
16,0.4196217,-0.02088002,22322
17,0.4248934,0.002228972,25572
18,0.433525,0.1159219,29557
19,0.4401032,0.3304316,33964
20,0.4406998,0.3264554,38734
21,0.4455839,0.7348434,43752
22,0.4543414,0.9749929,48677
23,0.4584866,1.001991,53372
24,0.4592977,1.035613,57994
25,0.4580806,0.8530376,62640
26,0.4571729,0.9396536,66876
27,0.4535313,0.869468,71283
28,0.4525119,0.7588276,76550
29,0.4503206,0.7574726,81893
30,0.4506556,0.862657,86787
31,0.4489256,0.9518861,92332
32,0.4489428,0.7700444,97615
33,0.4478236,0.5100316,101490
34,0.449576,0.2923868,105037
35,0.4517332,0.2009762,108430
36,0.4536508,0.1683448,111115
37,0.4552478,0.1752159,114007
38,0.456547,0.2157948,117437
39,0.4581729,0.2820413,121194
40,0.4591673,0.3332491,124671
41,0.4583885,0.2959926,127557
42,0.4570896,0.2483397,130751
43,0.4560333,0.2887171,134284
44,0.4548838,0.2280297,137186
45,0.454632,0.1802633,138913
46,0.4539737,0.1690832,139847
47,0.4536155,0.1593585,140782
48,0.454041,0.1358657,141042
49,0.4542145,0.1232948,141093
