surface_dist,mean_patchiness,mean_phi,num_points
2,0.2452289,26.06448,190
3,0.2161022,12.26634,425
4,0.2362238,6.291193,756
5,0.2838401,4.571372,1215
6,0.3217302,6.109027,1795
7,0.3417488,5.720151,2484
8,0.3490097,4.202194,3351
9,0.3623568,4.803407,4376
10,0.3818645,5.605095,5652
11,0.3960647,6.724827,7086
12,0.3997817,6.793178,8595
13,0.3991036,6.336909,10111
14,0.3915392,6.0416,11695
15,0.3751047,5.717509,13376
16,0.3588763,5.379918,15024
17,0.3521301,4.991048,16750
18,0.3545429,4.443252,18541
19,0.3565816,4.03909,20502
20,0.3525603,3.963868,22638
21,0.3459617,3.820781,24989
22,0.3413818,3.633247,27362
23,0.3408209,3.485561,29438
24,0.3393484,3.434177,31454
25,0.340948,3.608691,33398
26,0.3438615,3.833562,35372
27,0.3471289,3.828216,37569
28,0.3514065,3.57453,39900
29,0.3593673,3.320584,42384
30,0.3693295,3.022854,45029
31,0.3763278,2.867111,47858
32,0.3806852,2.736994,51023
33,0.3839495,2.602838,54422
34,0.3874741,2.729793,57855
35,0.3941205,2.927686,61143
36,0.3995017,3.046509,64270
37,0.4048848,3.048131,67328
38,0.4064097,3.059642,70185
39,0.4077176,3.189558,72831
40,0.4098592,3.319766,75319
41,0.4100927,3.394531,77637
42,0.4102635,3.503435,79856
43,0.4115419,3.701045,82130
44,0.4123442,3.80884,84510
45,0.4119484,3.924212,86952
46,0.4114602,4.065373,89502
47,0.4121038,4.251557,92000
48,0.4130759,4.407748,94499
49,0.414413,4.512491,97021
50,0.4134904,4.475629,99284
51,0.4129637,4.412383,101135
52,0.4125286,4.37594,102619
53,0.4125026,4.402812,103927
54,0.4130328,4.478843,105149
55,0.4133405,4.515871,106160
56,0.413441,4.573315,106928
57,0.4135678,4.588486,107525
58,0.4130888,4.582655,107934
59,0.4128607,4.562321,108126
60,0.4128823,4.555178,108172
