patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
13.66121,10006,0.0557,132.3999,78.8897,-15.99229,129.243,77.405,-16.328,32.10897,42.67171
11.79093,6356,0.0354,124.9771,47.08582,10.9016,125.301,47.932,11.974,38.05151,73.39478
17.71467,1869,0.0104,130.7171,43.77147,-16.77449,130.137,43.656,-16.5,15.57884,22.71848
10.91038,2046,0.0114,129.5527,67.17991,7.92108,130.485,66.473,7.709,37.52728,65.60339
19.88176,1967,0.0109,143.7256,54.60574,-21.3034,143.222,54.633,-21.551,5.038766,7.397562
17.39458,2202,0.0123,146.7918,40.39385,-16.92917,148.111,39.91,-16.754,10.74267,13.99731
12.76319,2532,0.0141,148.2303,65.52335,9.490206,147.783,65.425,9.977,35.33359,44.68008
17.22985,2698,0.015,159.7675,59.70973,-14.45399,161.431,58.583,-14.759,19.9175,23.3882
