radius,mean_patchiness,mean_phi,num_points
2,0.9274757,33.60231,149
3,0.6473176,31.67462,617
4,0.5575096,20.26122,954
5,0.5457754,13.78194,1348
6,0.5088987,9.938597,1842
7,0.4109384,8.978217,2655
8,0.372223,8.8388,3483
9,0.3384757,7.726876,4257
10,0.3201374,6.756285,5139
11,0.3361756,6.143687,6038
12,0.3568327,5.123722,6840
13,0.3680431,3.953113,7598
14,0.3677262,3.122561,8312
15,0.3575727,2.827057,9045
16,0.3457658,2.837971,9685
17,0.3347673,2.92415,10383
18,0.3267134,3.044071,11131
19,0.3194139,2.930711,11742
20,0.3193622,2.667404,12362
21,0.3237323,2.514647,12951
22,0.3343153,2.497015,13561
23,0.3439894,2.918514,14267
24,0.3481279,3.452194,15028
25,0.3463348,3.56508,15798
26,0.3478193,3.911555,16710
27,0.351687,4.137712,17671
28,0.3519244,3.780945,18822
29,0.3479043,3.370742,19855
30,0.3413064,2.978679,20930
31,0.3333502,2.670976,22026
32,0.3220515,2.564036,23280
33,0.3101407,2.475859,24651
34,0.3036098,2.325447,25958
35,0.3016732,2.053413,27828
36,0.2971846,1.840835,29614
37,0.2967828,1.658624,31321
38,0.2984823,1.534936,32842
39,0.2997443,1.384971,34305
40,0.2954813,1.18295,36224
41,0.2951756,1.281336,38612
42,0.2917099,1.288521,41198
43,0.2913372,1.289382,43126
44,0.2923642,1.529985,45053
45,0.2936161,1.759129,46898
46,0.295962,1.695908,48568
47,0.2981141,1.581302,50357
48,0.299916,1.455068,52914
49,0.3019752,1.314763,54297
50,0.3018733,1.392072,54932
51,0.3016971,1.42544,55471
52,0.3006014,1.38763,55987
53,0.2997291,1.328458,56503
54,0.2985152,1.275758,57034
55,0.2971563,1.285213,57599
56,0.2957118,1.335307,58231
57,0.2954937,1.34067,58783
58,0.2959827,1.344266,59316
59,0.2963984,1.334833,59885
60,0.2959243,1.320652,60427
61,0.2957802,1.310825,60892
62,0.2955799,1.300473,61334
63,0.2949409,1.278593,61732
64,0.2950018,1.271023,61786
