radius,mean_patchiness,mean_phi,num_points
2,0.7552528,24.15534,165
3,0.5618895,24.71241,704
4,0.526185,12.85109,1113
5,0.4815252,6.57567,1633
6,0.449172,3.778696,2389
7,0.4835925,2.147122,3344
8,0.5020261,2.594396,4472
9,0.4893249,3.656845,6027
10,0.4815719,3.016078,7740
11,0.4680547,2.763089,9205
12,0.4554842,2.859878,10811
13,0.4451082,2.565135,12729
14,0.4494388,2.605557,14595
15,0.4554446,3.035851,16729
16,0.4489291,3.064743,18860
17,0.4424448,2.698989,21436
18,0.4332994,2.557146,23997
19,0.4225791,2.299639,27294
20,0.4187111,2.139735,30855
21,0.40664,1.779844,34829
22,0.3927164,1.731227,38951
23,0.3873467,1.738345,42758
24,0.3926523,1.981388,46920
25,0.3962318,2.329921,50922
26,0.3989766,2.611902,54863
27,0.3990919,2.689091,59109
28,0.3993731,2.680426,63758
29,0.4018249,2.714873,68280
30,0.405759,2.87817,72353
31,0.4081557,3.108435,76880
32,0.4076909,3.172248,81690
33,0.4068313,3.137494,86289
34,0.4050045,3.152655,90773
35,0.4063791,3.116967,94567
36,0.4072493,3.101137,97656
37,0.4057352,3.036613,100093
38,0.4029064,2.984855,102350
39,0.401916,2.946813,104019
40,0.4010711,2.932738,105350
41,0.4017274,3.006606,106659
42,0.4014802,3.056135,108129
43,0.4009033,3.096084,109412
44,0.4005399,3.116382,110434
45,0.3998296,3.103297,111402
46,0.3987621,3.087631,112431
47,0.3973533,3.103125,113556
48,0.3962373,3.088213,114657
49,0.3955211,3.087563,115741
50,0.3945774,3.100425,116884
51,0.3948226,3.140854,118301
52,0.3969066,3.214165,119820
53,0.3984163,3.295103,121245
54,0.3989289,3.295871,122346
55,0.3984251,3.285145,123520
56,0.3970175,3.273126,124390
57,0.3955195,3.243768,125285
58,0.3936149,3.245902,126182
59,0.3920822,3.253295,127214
60,0.3907903,3.203565,128396
61,0.3897226,3.157992,129604
62,0.3883612,3.150815,130540
63,0.3876385,3.135069,131250
64,0.3877389,3.081684,131983
65,0.3876629,3.057398,132492
66,0.3871458,3.054792,132872
67,0.3867278,3.061522,133228
68,0.3865595,3.056485,133562
69,0.3865218,3.053742,134096
70,0.3860407,3.034811,134955
71,0.3855708,3.000884,135767
72,0.3852,2.980633,136313
73,0.3847113,2.983561,136883
74,0.3841883,2.988421,137434
75,0.3844989,2.995616,137791
76,0.3845417,2.976905,138257
77,0.3840773,2.970256,138501
