radius,mean_patchiness,mean_phi,num_points
3,0.139525,-0.8946719,85
4,0.3327914,-0.8412951,329
5,0.3747587,1.591401,788
6,0.4168172,3.961597,1341
7,0.4584353,5.990034,1998
8,0.4917636,8.159286,2899
9,0.5343077,9.015376,4173
10,0.5354214,8.837874,5410
11,0.5304063,8.476779,6455
12,0.4939072,7.105627,7849
13,0.4552189,6.172536,9590
14,0.4321681,5.538919,11468
15,0.4158314,4.83362,13594
16,0.4023135,4.386199,16000
17,0.3906823,3.95847,18368
18,0.3809288,3.782376,20758
19,0.3708429,3.785052,23025
20,0.3622488,3.750125,25545
21,0.3570994,3.678146,28547
22,0.3555332,3.648844,31575
23,0.3504296,3.397687,34163
24,0.3423036,3.327424,36517
25,0.3318076,3.214748,38901
26,0.3209035,3.112256,41139
27,0.3101496,2.910122,43263
28,0.3017855,2.685182,45499
29,0.2930689,2.482634,48514
30,0.2879561,2.393914,51729
31,0.2855073,2.383304,54358
32,0.2839425,2.478003,56577
33,0.282699,2.527639,58552
34,0.2807891,2.510595,60298
35,0.2780181,2.468169,62217
36,0.2751603,2.496711,64185
37,0.27335,2.472003,66064
38,0.2715891,2.441389,67810
39,0.2694306,2.444169,69644
40,0.2692784,2.42105,71565
41,0.2701166,2.378114,73554
42,0.2714033,2.267591,75787
43,0.2744453,2.155178,77967
44,0.2789686,2.027779,80535
45,0.2820595,1.918817,83281
46,0.2848472,1.782454,85973
47,0.2864837,1.679798,88959
48,0.2875547,1.631809,91747
49,0.2891942,1.595174,94384
50,0.2912287,1.583485,97208
51,0.2945552,1.638743,100033
52,0.2961133,1.686337,102715
53,0.2977194,1.671205,105075
54,0.2985193,1.64241,107523
55,0.2997235,1.692783,109717
56,0.3010691,1.724338,112137
57,0.3021127,1.718784,114097
58,0.3029553,1.77518,115794
59,0.3036273,1.853885,117349
60,0.304132,1.86068,118727
61,0.3046182,1.862321,119993
62,0.3043478,1.853203,121206
63,0.3042275,1.836368,122345
64,0.3042429,1.805833,123537
65,0.3044757,1.770563,124744
66,0.3053419,1.761114,125715
67,0.3068583,1.777425,126661
68,0.3079817,1.75976,127532
69,0.3087992,1.757737,128443
70,0.3095145,1.739096,129254
71,0.3097855,1.731072,130092
72,0.3092879,1.711686,130695
73,0.3090215,1.710185,131252
74,0.3098032,1.75658,131885
75,0.3107014,1.784114,132512
76,0.3113146,1.787604,133104
77,0.3124667,1.804256,133573
78,0.3130769,1.805519,133818
79,0.3135374,1.835592,133927
