radius,mean_patchiness,mean_phi,num_points
2,0.1262081,3.37948,10
3,0.3095242,-1.908334,326
4,0.3642716,-1.419727,851
5,0.322644,0.161896,1448
6,0.365248,0.7397171,2192
7,0.3719991,1.469818,3046
8,0.353706,1.185851,3861
9,0.355696,1.161252,4917
10,0.3442904,1.208534,6267
11,0.3482194,1.603926,7659
12,0.3674755,2.732579,9544
13,0.366091,3.208643,11618
14,0.3627138,3.153949,13751
15,0.3776169,3.318586,16035
16,0.3970746,3.293971,18634
17,0.4057836,3.25628,21761
18,0.4064622,3.209051,25221
19,0.4109714,2.8958,28797
20,0.4171589,2.777969,32232
21,0.4190952,2.622388,35483
22,0.4159118,2.525739,39711
23,0.415916,2.51771,43866
24,0.4183215,2.414028,47420
25,0.4193957,2.255981,51093
26,0.4203161,2.193125,54524
27,0.4190353,2.204777,57883
28,0.4194847,2.087243,61060
29,0.4190889,1.958879,64077
30,0.4166451,1.847625,67577
31,0.4159847,1.713999,71462
32,0.4189089,1.80356,75942
33,0.421522,1.970945,80285
34,0.4205268,2.122816,82786
35,0.4211283,2.11301,84180
36,0.4207374,2.131038,85348
37,0.4210471,2.098278,85920
38,0.4218285,2.078488,86362
39,0.4216842,2.099998,86562
40,0.4216083,2.12137,86673
