radius,mean_patchiness,mean_phi,num_points
2,0.8776013,30.0806,158
3,0.8202624,32.15028,782
4,0.6969203,24.08214,1111
5,0.5676779,18.42829,1438
6,0.5168958,14.33664,1857
7,0.4641396,10.25588,2466
8,0.4197362,7.063801,3213
9,0.3754135,5.573353,4243
10,0.3447445,4.189521,5607
11,0.3420962,4.306797,6747
12,0.3633867,3.603377,8140
13,0.3734786,2.812477,9609
14,0.3663129,2.110667,11060
15,0.3622421,1.310099,12650
16,0.3622039,0.8803809,14366
17,0.3638572,0.5126565,16180
18,0.3581113,0.7854936,18055
19,0.3558457,0.8671952,20183
20,0.3551943,0.7177894,22344
21,0.3522963,0.7023041,24674
22,0.3480133,0.5880602,26955
23,0.3446192,0.450495,29755
24,0.3442633,0.3523197,32464
25,0.3479462,0.09948723,35414
26,0.3497663,-0.04615464,38574
27,0.3482447,0.07820372,42742
28,0.351773,0.1866275,47645
29,0.3564986,0.5613415,52626
30,0.3588282,0.7656131,57873
31,0.3644965,0.8036125,63994
32,0.3688951,0.936241,70202
33,0.3757387,0.970313,75429
34,0.3828576,0.9852625,80587
35,0.3898545,1.193756,85563
36,0.3955205,1.422497,90206
37,0.3981875,1.499401,94515
38,0.3999762,1.598846,98286
39,0.4025423,1.672586,102174
40,0.4058574,1.859841,105708
41,0.4087769,2.040595,109125
42,0.4100186,2.178634,112426
43,0.4083633,2.221299,116579
44,0.40705,2.290578,120913
45,0.4069484,2.245588,125223
46,0.4061256,2.227145,129679
47,0.4051535,2.211327,134002
48,0.4041985,2.265486,138152
49,0.404052,2.28028,142785
50,0.4036327,2.308966,148025
51,0.40322,2.312627,152318
52,0.399794,2.332476,155620
53,0.3960457,2.318269,158583
54,0.393803,2.285758,160627
55,0.3926772,2.29673,162233
56,0.392392,2.298684,162744
57,0.3920238,2.293046,163310
58,0.3914991,2.289635,163559
59,0.3914463,2.289333,163583
