radius,mean_patchiness,mean_phi,num_points
2,0.8602083,29.58004,139
3,0.5352595,28.59725,686
4,0.4061033,17.90993,1218
5,0.3614663,12.76469,1615
6,0.3690118,8.522393,2013
7,0.4011501,4.522484,2589
8,0.4147408,1.967201,3188
9,0.4072497,1.131815,3694
10,0.390775,0.653829,4287
11,0.367398,0.6600302,4907
12,0.3324631,0.7726942,5757
13,0.3141347,0.4501842,6604
14,0.3185453,-0.1603115,7223
15,0.3238127,-0.9529757,8108
16,0.3247312,-1.648152,9195
17,0.3183168,-1.737478,9911
18,0.3079376,-1.663113,10461
19,0.2999997,-1.684814,11032
20,0.2987897,-1.923656,11797
21,0.293298,-1.995595,12603
22,0.2871598,-1.966285,13313
23,0.2866454,-2.053293,14035
24,0.2907769,-2.236076,14816
25,0.2960488,-2.407309,15462
26,0.2926159,-2.319106,16471
27,0.2888205,-2.380251,17552
28,0.2831175,-2.481954,18801
29,0.2759751,-2.549126,20153
30,0.2671306,-2.408419,21691
31,0.2623151,-2.161294,23353
32,0.266099,-1.997879,24975
33,0.2749565,-1.793338,26760
34,0.2818717,-1.732115,28362
35,0.2889513,-1.799917,30037
36,0.2981859,-1.779393,31789
37,0.3057367,-1.87061,33588
38,0.3112646,-1.902554,35262
39,0.3160682,-1.844047,36957
40,0.3187129,-1.663525,38407
41,0.3191355,-1.593172,39615
42,0.3200147,-1.482934,40721
43,0.3212068,-1.385471,41623
44,0.3216642,-1.266934,42257
45,0.3218147,-1.231738,42676
46,0.3225428,-1.236339,43058
47,0.3233479,-1.263545,43375
48,0.3245519,-1.270276,43596
49,0.3240891,-1.248801,43791
50,0.3229677,-1.275432,44100
51,0.3235485,-1.260331,44414
52,0.3240671,-1.188223,44829
53,0.3225449,-1.120843,45292
54,0.3215478,-1.074805,45689
55,0.3215773,-1.072951,46087
56,0.3225673,-1.075529,46492
57,0.3238126,-1.018672,46847
58,0.3240715,-0.8902454,47300
59,0.3245976,-0.8457571,47761
60,0.3256267,-0.7545394,48316
61,0.3266689,-0.7416641,48839
62,0.3298892,-0.7288358,49322
63,0.3351528,-0.7665746,50006
64,0.3383377,-0.8252515,50473
65,0.3393527,-0.9433354,50797
66,0.3387873,-0.8735354,50970
67,0.3387969,-0.8568845,50989
