surface_dist,mean_patchiness,mean_phi,num_points
2,0.002625361,0.30257,172
3,0.01962551,0.6342644,364
4,0.1366826,1.213094,654
5,0.2736177,2.93571,1067
6,0.3355348,4.469365,1594
7,0.3364446,4.861619,2255
8,0.3427089,5.204603,3061
9,0.363192,4.718284,3946
10,0.3743413,3.64315,4945
11,0.3812059,2.774966,6106
12,0.3902951,2.708393,7376
13,0.3885852,3.090971,8721
14,0.3839258,3.412402,10196
15,0.3806061,4.124672,11807
16,0.3762448,4.42595,13565
17,0.3721331,4.453536,15439
18,0.36889,4.186698,17464
19,0.362516,3.723801,19651
20,0.3600295,3.548013,21807
21,0.3596283,3.467195,23984
22,0.3609128,3.560066,26138
23,0.3634939,3.771206,28479
24,0.3696341,3.774277,31117
25,0.3747785,3.656072,34052
26,0.3734041,3.545717,37375
27,0.3678204,3.474919,40771
28,0.3657091,3.579635,44319
29,0.3679907,3.575013,47884
30,0.3725418,3.406758,51473
31,0.3793905,3.22981,55225
32,0.3856108,3.024849,59189
33,0.3887867,2.827533,63191
34,0.3911453,2.732499,67287
35,0.3923237,2.766321,71494
36,0.3932534,2.931607,75834
37,0.3935766,3.08431,80309
38,0.3931171,3.108716,84659
39,0.3920619,3.082227,88802
40,0.391135,3.075607,92789
41,0.3896484,3.073153,96335
42,0.3904265,3.145978,99693
43,0.3920816,3.272385,102847
44,0.3932823,3.331507,105818
45,0.3933942,3.369457,108547
46,0.3925949,3.422271,111065
47,0.3918796,3.423204,113364
48,0.391402,3.380875,115613
49,0.3913332,3.325207,117944
50,0.3920973,3.281427,120272
51,0.3929543,3.239606,122560
52,0.3926348,3.178954,124743
53,0.3916898,3.163363,126495
54,0.39086,3.172112,127942
55,0.3904269,3.167433,129068
56,0.3898948,3.149912,129932
57,0.3891014,3.137351,130829
58,0.3882689,3.111589,131591
59,0.3875921,3.104498,132166
60,0.3871341,3.096326,132607
61,0.3868396,3.077511,132934
62,0.3866833,3.056438,133225
63,0.3863201,3.040595,133520
64,0.3860965,3.035526,133810
65,0.3859849,3.033383,134118
66,0.386211,3.032188,134409
67,0.3862499,3.022731,134728
68,0.3858647,3.011869,135041
69,0.3852012,3.007119,135342
70,0.3847579,3.006222,135738
71,0.3846453,3.006387,136196
72,0.3846244,3.006926,136698
73,0.3846851,3.011895,137265
74,0.3845302,3.007578,137850
75,0.3841174,2.988352,138321
76,0.3840773,2.970256,138501
