surface_dist,mean_patchiness,mean_phi,num_points
2,0.9961451,-15.35182,185
3,0.9771678,-18.81838,427
4,0.9327993,-17.82293,776
5,0.8506885,-14.62132,1249
6,0.7826496,-11.96347,1892
7,0.7181569,-9.644622,2720
8,0.6476548,-7.819453,3671
9,0.5965884,-5.688518,4816
10,0.5579479,-4.157212,6092
11,0.5230322,-3.472488,7520
12,0.4966975,-3.191453,9081
13,0.4716585,-2.836433,10718
14,0.4566317,-2.090741,12493
15,0.4565475,-1.278355,14450
16,0.4678898,-0.7621196,16533
17,0.4796653,-0.164052,18848
18,0.4857138,-0.05722985,21256
19,0.4864936,-0.2282391,23732
20,0.4829948,-0.5214006,26328
21,0.4798858,-0.7927069,29123
22,0.4765965,-1.044004,32267
23,0.4726353,-1.294901,35585
24,0.4724962,-1.452888,39126
25,0.477128,-1.501691,43010
26,0.4815936,-1.720872,47086
27,0.4853639,-1.884273,51179
28,0.4862407,-1.895672,54879
29,0.4839489,-1.795787,58493
30,0.4808099,-1.628991,61921
31,0.4796698,-1.476862,65469
32,0.4799255,-1.230928,69261
33,0.4778772,-0.9640142,73261
34,0.4763306,-0.7375761,77304
35,0.4747184,-0.4829744,80975
36,0.4717028,-0.2000227,84034
37,0.4691837,-0.04954144,86385
38,0.4670385,0.02413255,88671
39,0.4652425,0.1106401,90834
40,0.4645315,0.2746242,92719
41,0.4636345,0.4075376,94004
42,0.4620071,0.4131321,94666
43,0.4611413,0.4019003,94984
44,0.4611498,0.3969646,95049
