radius,mean_patchiness,mean_phi,num_points
2,0.8044296,-12.40616,42
3,0.7055372,-8.632194,455
4,0.6435106,-8.057483,1074
5,0.5534741,-6.349687,1795
6,0.4974434,-5.834723,2708
7,0.4637694,-5.227324,3935
8,0.465647,-4.014922,5430
9,0.4670385,-2.014874,7472
10,0.4430506,-1.362895,9747
11,0.419423,-1.127692,12156
12,0.3922477,-1.226553,14928
13,0.3833897,-0.9821435,17640
14,0.3779257,-0.709027,20543
15,0.3731523,-0.4718735,24159
16,0.3670228,-0.09731549,28287
17,0.3618783,0.2725834,32776
18,0.3600347,0.4250474,37466
19,0.3587881,0.5144562,42315
20,0.3553852,0.6672332,47944
21,0.3480087,0.864215,53467
22,0.3407911,0.8690538,59707
23,0.3399784,0.7945226,66923
24,0.3406126,0.7042665,74595
25,0.343241,0.6311475,81939
26,0.3500908,0.6432533,89424
27,0.3583641,0.6404877,96449
28,0.3669559,0.4952551,103367
29,0.3707711,0.3967368,109112
30,0.3724806,0.363533,113646
31,0.3759806,0.2682239,117665
32,0.3789137,0.3278992,120836
33,0.3803879,0.4652089,123557
34,0.3806259,0.4478808,125516
35,0.3800189,0.4278514,127072
36,0.3791814,0.4450211,128524
37,0.3786804,0.4537443,130068
38,0.3783252,0.4205333,131778
39,0.3773275,0.3882631,133577
40,0.3762414,0.3773354,135231
41,0.3756167,0.3760384,136889
42,0.3752318,0.3714284,138616
43,0.3749922,0.3856383,140697
44,0.3763764,0.4731493,143370
45,0.3801774,0.6108371,145913
46,0.3831023,0.695882,147844
47,0.3861521,0.6892275,149635
48,0.3870187,0.6948779,151188
49,0.3884428,0.7062729,152258
50,0.3898937,0.7613994,153100
51,0.39133,0.8550752,153789
52,0.3924837,0.9602962,154324
53,0.3928669,1.023951,154545
54,0.3928907,1.025246,154571
