radius,mean_patchiness,mean_phi,num_points
2,0.001061759,0.8995403,69
3,0.319642,3.581122,432
4,0.4376079,-3.11065,1131
5,0.3919156,-3.507167,1836
6,0.376275,-1.491344,2702
7,0.3802356,1.128732,3741
8,0.4071733,3.231376,5237
9,0.4360801,4.632586,7442
10,0.4652409,4.970848,9535
11,0.4748547,5.28903,11597
12,0.4656238,4.939584,14532
13,0.4644211,5.233901,17548
14,0.4665549,5.876221,20886
15,0.4637545,5.728928,23982
16,0.4704303,5.614246,27119
17,0.4765302,5.634802,30764
18,0.4744063,5.395878,34810
19,0.4664508,5.457021,39023
20,0.4520662,5.193206,44033
21,0.4436191,4.904058,49667
22,0.4433286,4.765015,55247
23,0.4395312,4.89152,60373
24,0.4337687,5.108484,67196
25,0.4352808,5.364492,73778
26,0.4382361,5.394914,80605
27,0.4389867,5.369725,86969
28,0.4408451,5.421701,92239
29,0.4430242,5.460215,96908
30,0.4423673,5.40717,101060
31,0.4444668,5.300495,104567
32,0.4462017,5.21948,107800
33,0.446976,5.074346,110502
34,0.446575,5.03105,112586
35,0.4457468,5.058722,114442
36,0.4471411,5.070802,116105
37,0.4491516,5.108017,117318
38,0.4496479,5.158644,117901
39,0.4494027,5.155812,117971
