surface_dist,mean_patchiness,mean_phi,num_points
2,0.19107,-3.792922,169
3,0.2621814,-6.160861,403
4,0.3135945,-5.494877,761
5,0.4061262,-1.308409,1299
6,0.4645056,3.154788,2073
7,0.4643204,4.246761,2983
8,0.4338935,4.072775,3864
9,0.4116026,3.170676,4619
10,0.403109,2.216395,5414
11,0.3957353,1.640935,6363
12,0.3935461,1.093734,7461
13,0.3952015,0.870515,8641
14,0.397949,0.3996989,9793
15,0.3992733,-0.01455879,10846
16,0.3988169,-0.4213642,11887
17,0.3951827,-0.6573952,12986
18,0.3921019,-0.9601735,14157
19,0.3924984,-1.349837,15458
20,0.3932818,-1.764363,16854
21,0.3923476,-2.064483,18168
22,0.3898173,-2.079752,19499
23,0.3906023,-2.305826,20912
24,0.3958665,-2.721889,22395
25,0.4005793,-2.993929,23919
26,0.4025123,-3.012836,25479
27,0.4028533,-3.058691,27175
28,0.4030099,-2.992154,29006
29,0.4030263,-2.990396,31002
30,0.4011021,-2.877091,33109
31,0.3995683,-2.504438,35273
32,0.403608,-2.074712,37470
33,0.408489,-1.915904,39716
34,0.4130138,-1.769182,41968
35,0.4164209,-1.658239,44288
36,0.4153325,-1.650663,46648
37,0.4116554,-1.736921,48974
38,0.4063574,-1.74067,51355
39,0.4007042,-1.648867,53690
40,0.394165,-1.443128,56215
41,0.3890557,-1.119259,59029
42,0.3861311,-0.9194018,61715
43,0.3849301,-0.7421663,63974
44,0.3848376,-0.6115459,65984
45,0.3856636,-0.5220515,67658
46,0.3866739,-0.4454139,69243
47,0.3868148,-0.4358965,70779
48,0.3861855,-0.4459525,72180
49,0.3853597,-0.4438413,73415
50,0.3844158,-0.3917451,74506
51,0.3834459,-0.357242,75442
52,0.3837575,-0.4379431,76315
53,0.3847929,-0.5576495,76911
54,0.3859687,-0.6078295,77159
55,0.3860777,-0.6113793,77174
