radius,mean_patchiness,mean_phi,num_points
2,0.7924305,-8.153071,253
3,0.7832417,-12.56297,630
4,0.7849696,-16.39242,1021
5,0.7352335,-12.99053,1339
6,0.6602263,-10.03906,1738
7,0.5898428,-8.42139,2234
8,0.5389418,-7.400884,2849
9,0.4952924,-6.618406,3582
10,0.4526281,-5.446362,4275
11,0.4383627,-4.21496,5205
12,0.4345768,-3.360776,6134
13,0.4420934,-2.236035,7319
14,0.4621547,-1.59939,8683
15,0.4494013,-1.16846,10233
16,0.4221303,-0.8594649,12078
17,0.3996256,-0.6833113,13904
18,0.3805333,-0.464003,15828
19,0.3729635,0.1030608,18516
20,0.3711168,0.8113614,21346
21,0.3721013,1.412786,24327
22,0.363015,1.644697,27728
23,0.3550376,1.657184,31163
24,0.3568019,1.662853,35272
25,0.3594301,1.596471,38629
26,0.362086,1.594669,41850
27,0.3656976,1.623189,45281
28,0.3674906,1.687857,49041
29,0.3656869,1.751275,53933
30,0.36579,1.84788,59474
31,0.3634708,1.788485,65768
32,0.369019,1.530412,73032
33,0.3757,1.256523,79672
34,0.3831947,1.184445,85178
35,0.3893859,1.109647,91098
36,0.3953562,1.094529,96840
37,0.3985173,1.123788,101993
38,0.4021377,1.190708,106792
39,0.4071864,1.279592,111722
40,0.4105989,1.308069,116719
41,0.4135481,1.412067,121985
42,0.4195583,1.536258,125843
43,0.4243667,1.665007,128125
44,0.4249465,1.713987,129435
45,0.4246196,1.721439,129714
46,0.4242364,1.747794,129932
47,0.424218,1.753072,129949
