radius,mean_patchiness,mean_phi,num_points
2,0.3251288,13.11516,9
3,0.344725,12.21849,285
4,0.3945308,5.498759,696
5,0.4364679,5.248248,1163
6,0.4802141,7.098215,1904
7,0.4922034,7.843854,2891
8,0.4783442,7.288303,4107
9,0.4830814,7.403906,5390
10,0.4912392,8.126366,7013
11,0.4992074,7.75729,8698
12,0.5095297,7.681373,10617
13,0.5126657,7.178352,12395
14,0.5146211,5.994658,14562
15,0.5000013,5.268258,17155
16,0.4767121,4.722912,20404
17,0.4667756,4.441244,23904
18,0.4695716,4.302117,27719
19,0.4655825,4.422015,31164
20,0.4630702,4.438172,34373
21,0.4665689,4.289492,38146
22,0.4705786,3.807513,42172
23,0.4730004,3.702597,45895
24,0.4743428,3.70323,50428
25,0.4721134,3.75013,54342
26,0.4690712,3.631633,58236
27,0.4685406,3.58379,61722
28,0.4665938,3.55259,64731
29,0.4662397,3.590826,67967
30,0.4680136,3.513193,70926
31,0.4678198,3.449568,73681
32,0.4672252,3.295594,76201
33,0.4671211,3.230222,78775
34,0.4666981,3.027575,81697
35,0.4670434,2.776469,84361
36,0.4670147,2.769625,85887
37,0.4662093,2.8646,86589
