radius,mean_patchiness,mean_phi,num_points
2,0.02246715,0.9183993,91
3,0.1613379,4.738312,252
4,0.2638116,1.516376,503
5,0.2789319,0.5999153,872
6,0.2801197,0.2039297,1454
7,0.2864042,0.3647811,2239
8,0.2868201,-0.4063837,3064
9,0.2825025,-0.8097245,3832
10,0.2902745,-0.6119766,4662
11,0.300236,0.1283852,5538
12,0.3106737,0.5282015,6454
13,0.3146127,0.8511994,7621
14,0.3104786,1.046221,9099
15,0.301262,0.8161037,10667
16,0.2965147,1.134196,12177
17,0.3032819,1.490528,13762
18,0.3140681,1.481678,15851
19,0.3199115,1.378039,18031
20,0.3191009,1.125603,20186
21,0.3227315,0.8588905,22175
22,0.3317073,0.7588672,24428
23,0.3411974,0.7788566,27379
24,0.3573688,0.8688315,30596
25,0.3684239,1.027833,33791
26,0.3839263,1.228151,36914
27,0.3908501,1.554757,39525
28,0.3970696,1.509019,41935
29,0.4027553,1.517733,44228
30,0.4060192,1.613791,46528
31,0.4093787,1.668244,49030
32,0.4128879,1.736148,51345
33,0.4174782,1.831141,53830
34,0.4209341,1.981222,56292
35,0.4226858,2.171831,59225
36,0.4234445,2.342398,62043
37,0.4229802,2.37307,64989
38,0.422344,2.461648,68211
39,0.4206473,2.539931,71370
40,0.4183256,2.63073,74375
41,0.4159963,2.668456,77632
42,0.4141051,2.660304,80694
43,0.4124978,2.634795,83782
44,0.4111204,2.601307,86578
45,0.4098842,2.637483,89395
46,0.4099402,2.695991,92334
47,0.4103296,2.74559,95677
48,0.4096224,2.773214,99301
49,0.4082284,2.829816,103115
50,0.4080233,2.888327,106845
51,0.4073229,2.801621,110697
52,0.4062249,2.720203,114812
53,0.4075426,2.691186,119019
54,0.408479,2.623981,123252
55,0.4102485,2.541013,128087
56,0.4114297,2.564288,132435
57,0.4120887,2.59991,136935
58,0.4119774,2.582849,140548
59,0.4112738,2.539734,144015
60,0.4127798,2.488337,147472
61,0.4138431,2.454904,150770
62,0.4140504,2.398126,153682
63,0.4145729,2.386058,156349
64,0.415715,2.362108,158987
65,0.416702,2.360336,161632
66,0.4178063,2.43885,164139
67,0.4178442,2.508734,166930
68,0.4168614,2.510748,169480
69,0.416367,2.475758,171738
70,0.4153688,2.424026,174105
71,0.4144828,2.403639,176145
72,0.4131989,2.38851,178238
73,0.4130614,2.392427,180163
74,0.4133253,2.409152,182131
75,0.4129633,2.414494,183821
76,0.4134051,2.432017,185650
77,0.4136773,2.416642,187055
78,0.4137391,2.390307,188449
79,0.413551,2.35938,189695
80,0.4137963,2.339682,190552
81,0.413904,2.325857,191157
82,0.4137858,2.323887,191686
83,0.4132806,2.322107,192054
84,0.4129203,2.323742,192243
85,0.4127616,2.333617,192340
86,0.4127595,2.334252,192342
