radius,mean_patchiness,mean_phi,num_points
2,0.9976134,-10.07943,45
3,0.8357337,-22.01862,433
4,0.7324866,-18.14316,764
5,0.6512894,-14.95022,1104
6,0.5671348,-11.05256,1572
7,0.5445551,-8.892501,2157
8,0.5533362,-8.177937,2967
9,0.5687051,-7.511888,3698
10,0.5667067,-7.042078,4399
11,0.5775356,-6.063758,5210
12,0.5916677,-4.884824,6248
13,0.5895141,-4.065392,7347
14,0.577376,-3.896988,8547
15,0.556396,-3.679167,9889
16,0.5355849,-3.582816,11440
17,0.5186095,-3.214096,12866
18,0.5068647,-2.626442,14331
19,0.4947392,-2.334585,15792
20,0.4863622,-2.099192,17618
21,0.4825452,-1.791702,19611
22,0.4797783,-1.272337,21647
23,0.4847391,-0.6678841,23934
24,0.4927214,-0.4691106,26325
25,0.4932745,-0.6253744,28941
26,0.4897993,-0.7347826,31941
27,0.4862797,-0.9287506,35648
28,0.4829503,-1.075972,39402
29,0.4796806,-1.086126,42951
30,0.4767258,-1.051285,47092
31,0.4748485,-1.203136,51831
32,0.4696792,-1.405139,56669
33,0.4646699,-1.394271,61162
34,0.4593661,-1.405549,65638
35,0.4533496,-1.366586,70734
36,0.4477386,-1.254853,76022
37,0.4427689,-1.042783,80695
38,0.438557,-0.8561188,85777
39,0.4366566,-0.7007663,90588
40,0.4347828,-0.557383,95168
41,0.4319205,-0.3557421,99579
42,0.4289669,-0.2699917,104018
43,0.4254221,-0.1886997,108544
44,0.421939,-0.08891981,113478
45,0.4199337,-0.02493885,117925
46,0.4169465,0.0229373,122038
47,0.4147308,0.01426742,125687
48,0.4135638,0.03941944,128094
49,0.4130935,0.08208758,129748
50,0.413914,0.1081775,130755
51,0.414385,0.1307649,131725
52,0.4148447,0.1721351,132707
53,0.4155838,0.1826145,133148
54,0.4154489,0.1942106,133267
55,0.4153518,0.1965521,133296
