surface_dist,mean_patchiness,mean_phi,num_points
2,0.5404718,-0.135676,124
3,0.5388624,-2.35283,278
4,0.5133303,-7.326542,511
5,0.4914345,-8.47925,803
6,0.4718188,-7.450089,1129
7,0.4602113,-6.376184,1545
8,0.4325663,-4.94328,1966
9,0.4122149,-3.821406,2297
10,0.3955235,-3.500404,2568
11,0.3835682,-3.227588,2887
12,0.3835951,-2.880543,3296
13,0.3925992,-3.209163,3769
14,0.400345,-3.633798,4301
15,0.3964723,-3.420958,4874
16,0.3902395,-3.058165,5465
17,0.3928644,-2.811048,6146
18,0.3968206,-2.921419,6992
19,0.4119682,-3.535465,8014
20,0.4357033,-4.145698,9167
21,0.4522738,-4.323585,10361
22,0.4551306,-4.066484,11545
23,0.4527211,-3.447825,12780
24,0.4521144,-2.800264,14031
25,0.4548919,-2.207465,15365
26,0.4579136,-1.660842,16821
27,0.4563019,-1.202798,18393
28,0.4546249,-0.8500968,20056
29,0.4570417,-0.7626411,21892
30,0.462166,-0.8238004,23963
31,0.4649025,-0.9163003,26182
32,0.4646483,-0.9276425,28618
33,0.4630843,-1.004082,31234
34,0.4622871,-1.055827,34105
35,0.4627975,-1.012278,37257
36,0.4638458,-0.9608807,40647
37,0.46266,-0.8848482,44235
38,0.4574324,-0.7800787,47871
39,0.4492877,-0.7324022,51805
40,0.4402461,-0.787675,56011
41,0.4331706,-0.8015367,60105
42,0.4280115,-0.7393761,64040
43,0.4247162,-0.6293885,67983
44,0.4226047,-0.4748354,71970
45,0.4207133,-0.3017568,76006
46,0.4196686,-0.09277703,80073
47,0.4235197,0.1420892,84124
48,0.4309275,0.4385178,88473
49,0.4358537,0.5995057,93036
50,0.4380843,0.6746345,97591
51,0.4397758,0.7299219,102258
52,0.4408999,0.7991099,107270
53,0.4419412,0.925083,112070
54,0.4430864,1.090169,116760
55,0.4443344,1.233899,121559
56,0.4440391,1.343907,126271
57,0.4435314,1.433938,130888
58,0.4429466,1.530309,135483
59,0.4433149,1.663106,140101
60,0.4434856,1.788069,144696
61,0.4438774,1.902244,149486
62,0.445218,1.989372,154463
63,0.446374,2.056305,159542
64,0.4473968,2.132341,164689
65,0.4501578,2.230486,169978
66,0.4530671,2.287632,175232
67,0.4553813,2.348483,180343
68,0.4566534,2.377528,184954
69,0.4576642,2.412961,189166
70,0.4581023,2.478996,192742
71,0.4577145,2.542286,195746
72,0.457303,2.592435,198200
73,0.4578885,2.631524,200646
74,0.4587134,2.662831,203031
75,0.4589583,2.686952,205137
76,0.4589992,2.693539,207033
77,0.4591475,2.681846,208814
78,0.4598138,2.687258,210526
79,0.4607948,2.744805,212241
80,0.4619955,2.827614,214017
81,0.4632587,2.937589,215898
82,0.4641975,3.018053,217833
83,0.4650576,3.0739,219559
84,0.465745,3.126987,220843
85,0.4659352,3.134628,221623
86,0.4659948,3.128858,221982
87,0.4659306,3.127362,222042
