radius,mean_patchiness,mean_phi,num_points
2,0.9474434,-13.3167,116
3,0.7947347,-20.35141,710
4,0.7394784,-17.57545,1203
5,0.6420384,-15.16519,1598
6,0.5395142,-12.57589,2079
7,0.4569371,-10.28936,2615
8,0.4392762,-8.661046,3225
9,0.4578282,-8.299662,4145
10,0.455705,-7.191411,5280
11,0.4547126,-6.436578,6386
12,0.428198,-5.583739,7110
13,0.4042121,-4.997724,8064
14,0.39482,-4.734045,9169
15,0.388794,-3.680149,10612
16,0.383178,-3.112395,12117
17,0.380281,-2.913097,13703
18,0.3721903,-2.228177,15747
19,0.361347,-2.195794,17554
20,0.3616958,-2.023379,19392
21,0.3723288,-1.653931,21232
22,0.3788892,-1.07741,23426
23,0.3860112,-1.00798,25859
24,0.3886438,-0.710253,28276
25,0.404901,0.2984428,30830
26,0.4203894,1.332751,32727
27,0.425897,1.953383,34002
28,0.4289836,2.226109,34838
29,0.434401,2.455695,35430
30,0.435582,2.483985,35804
31,0.433789,2.517072,36133
32,0.4303164,2.539925,36496
33,0.4298592,2.48549,36671
