surface_dist,mean_patchiness,mean_phi,num_points
2,0.6164612,5.517586,119
3,0.582485,3.753479,248
4,0.5263309,2.480941,453
5,0.4630258,2.841963,718
6,0.4197181,3.266092,1045
7,0.4034313,3.543027,1438
8,0.3988874,3.451265,1887
9,0.3676463,2.536135,2447
10,0.3287129,1.953273,3153
11,0.3196159,1.744926,3998
12,0.3287031,2.471587,5029
13,0.3399032,2.406716,6209
14,0.339934,1.95377,7455
15,0.3351663,1.705193,8746
16,0.3346175,1.215819,9964
17,0.3310489,0.948633,11235
18,0.3286428,1.091048,12556
19,0.3258693,1.357629,13931
20,0.3220183,1.380088,15409
21,0.3194102,1.141853,17141
22,0.3193967,1.071033,18848
23,0.3221872,1.148858,20569
24,0.32079,1.142394,22374
25,0.3186897,1.203373,24192
26,0.3174829,1.191771,26087
27,0.3146156,1.22558,28011
28,0.3130185,1.288132,29883
29,0.31107,1.291366,31800
30,0.309464,1.19194,33820
31,0.3058896,1.046362,36025
32,0.3031742,0.8997812,38278
33,0.3018384,0.8889215,40562
34,0.2999148,0.9679497,42839
35,0.2987737,0.9798117,45067
36,0.296741,0.9710334,47301
37,0.2942008,0.9799583,49506
38,0.2914429,0.9819746,51875
39,0.2889665,1.011731,54412
40,0.2888255,1.059778,56989
41,0.2902602,1.192345,59613
42,0.2917256,1.270673,62289
43,0.2926116,1.274699,65131
44,0.2929743,1.322521,68100
45,0.2933868,1.373106,71122
46,0.2949165,1.392425,74026
47,0.2971402,1.426643,76818
48,0.2992259,1.426404,79545
49,0.3012292,1.458908,82102
50,0.30279,1.504674,84612
51,0.30515,1.53304,87097
52,0.3074684,1.590457,89549
53,0.3104444,1.619341,92041
54,0.3151735,1.649638,94583
55,0.3205243,1.762095,97180
56,0.325211,1.895614,99940
57,0.3290496,1.964748,102823
58,0.3324175,1.99682,105783
59,0.337301,2.059294,108904
60,0.3428138,2.165469,111987
61,0.3482708,2.287441,115090
62,0.3521562,2.341905,117989
63,0.3546461,2.349786,120712
64,0.3563875,2.348224,123255
65,0.3578422,2.349003,125583
66,0.3594786,2.346107,127672
67,0.3610891,2.350361,129706
68,0.3624659,2.338812,131642
69,0.36368,2.305419,133503
70,0.3642089,2.26744,135323
71,0.3645449,2.265952,137062
72,0.3649974,2.261928,138780
73,0.3661658,2.230207,140500
74,0.3680836,2.171751,142190
75,0.370367,2.107713,143709
76,0.3716348,2.080702,145089
77,0.3718913,2.080986,146277
78,0.3717894,2.064523,147306
79,0.3716643,2.051927,148095
80,0.3717567,2.028284,148764
81,0.3722977,2.015456,149238
82,0.3729519,2.015646,149636
83,0.373441,2.029823,149904
84,0.3737631,2.047477,150097
85,0.3739334,2.054546,150147
